Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
SPHINCS+-Haraka-192f-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-192f-simple,Sign,2158293,43224,40548,84,2592
SPHINCS+-Haraka-192f-simple,Verify,1968668,42328,40548,84,1696
SPHINCS+-Haraka-192s-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-192s-robust,Sign,2158654,23768,21108,84,2576
SPHINCS+-Haraka-192s-robust,Verify,1968111,22728,21108,84,1536
SPHINCS+-Haraka-192s-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-192s-simple,Sign,2159098,23768,21108,84,2576
SPHINCS+-Haraka-192s-simple,Verify,1968535,22728,21108,84,1536
SPHINCS+-Haraka-256f-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-256f-robust,Sign,2168107,57480,54788,84,2608
SPHINCS+-Haraka-256f-robust,Verify,12433852,57256,50220,60,6976
SPHINCS+-Haraka-256f-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-256f-simple,Sign,2168551,57480,54788,84,2608
SPHINCS+-Haraka-256f-simple,Verify,8032943,57256,50220,60,6976
SPHINCS+-Haraka-256s-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-256s-robust,Sign,16282826698,37896,30156,60,7680
SPHINCS+-Haraka-256s-robust,Verify,16445977,37240,30156,60,7024
SPHINCS+-Haraka-256s-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-Haraka-256s-simple,Sign,9914585646,37896,30156,60,7680
SPHINCS+-Haraka-256s-simple,Verify,10666090,37240,30156,60,7024
SPHINCS+-SHA256-128f-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-128f-robust,Sign,1968469,23544,21924,84,1536
SPHINCS+-SHA256-128f-robust,Verify,1968481,23544,21924,84,1536
SPHINCS+-SHA256-128f-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-128f-simple,Sign,1968903,23544,21924,84,1536
SPHINCS+-SHA256-128f-simple,Verify,1968915,23544,21924,84,1536
SPHINCS+-SHA256-128s-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-128s-robust,Sign,1970194,14472,12692,84,1696
SPHINCS+-SHA256-128s-robust,Verify,1970186,14472,12692,84,1696
SPHINCS+-SHA256-128s-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-128s-simple,Sign,1970628,14472,12692,84,1696
SPHINCS+-SHA256-128s-simple,Verify,1970630,14472,12692,84,1696
SPHINCS+-SHA256-192f-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-192f-robust,Sign,1970850,42328,40548,84,1696
SPHINCS+-SHA256-192f-robust,Verify,1970852,42328,40548,84,1696
SPHINCS+-SHA256-192f-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-192f-simple,Sign,1971284,42328,40548,84,1696
SPHINCS+-SHA256-192f-simple,Verify,1971286,42328,40548,84,1696
SPHINCS+-SHA256-192s-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-192s-robust,Sign,1970727,22728,21108,84,1536
SPHINCS+-SHA256-192s-robust,Verify,1970729,22728,21108,84,1536
SPHINCS+-SHA256-192s-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-192s-simple,Sign,1971161,22728,21108,84,1536
SPHINCS+-SHA256-192s-simple,Verify,1971153,22728,21108,84,1536
SPHINCS+-SHA256-256f-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-256f-robust,Sign,1972144,56568,54788,84,1696
SPHINCS+-SHA256-256f-robust,Verify,1972156,56568,54788,84,1696
SPHINCS+-SHA256-256f-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-256f-simple,Sign,1972578,56568,54788,84,1696
SPHINCS+-SHA256-256f-simple,Verify,1972585,56568,54788,84,1696
SPHINCS+-SHA256-256s-robust,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-256s-robust,Sign,9109333038,36736,30372,92,6272
SPHINCS+-SHA256-256s-robust,Verify,1972033,36344,34724,84,1536
SPHINCS+-SHA256-256s-simple,Keygen,16493,8880,0,0,8880
SPHINCS+-SHA256-256s-simple,Sign,4095596017,36712,30492,108,6112
SPHINCS+-SHA256-256s-simple,Verify,1972457,36344,34724,84,1536
SPHINCS+-SHAKE256-128f-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-128f-robust,Sign,1971766,23544,21924,84,1536
SPHINCS+-SHAKE256-128f-robust,Verify,1971768,23544,21924,84,1536
SPHINCS+-SHAKE256-128f-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-128f-simple,Sign,1972236,23544,21924,84,1536
SPHINCS+-SHAKE256-128f-simple,Verify,1972238,23544,21924,84,1536
SPHINCS+-SHAKE256-128s-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-128s-robust,Sign,1973553,14472,12692,84,1696
SPHINCS+-SHAKE256-128s-robust,Verify,1973555,14472,12692,84,1696
SPHINCS+-SHAKE256-128s-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-128s-simple,Sign,1974013,14472,12692,84,1696
SPHINCS+-SHAKE256-128s-simple,Verify,1974015,14472,12692,84,1696
SPHINCS+-SHAKE256-192f-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-192f-robust,Sign,1974281,42328,40548,84,1696
SPHINCS+-SHAKE256-192f-robust,Verify,1974283,42328,40548,84,1696
SPHINCS+-SHAKE256-192f-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-192f-simple,Sign,1974751,42328,40548,84,1696
SPHINCS+-SHAKE256-192f-simple,Verify,1974743,42328,40548,84,1696
SPHINCS+-SHAKE256-192s-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-192s-robust,Sign,1974230,22728,21108,84,1536
SPHINCS+-SHAKE256-192s-robust,Verify,1974232,22728,21108,84,1536
SPHINCS+-SHAKE256-192s-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-192s-simple,Sign,1974700,22728,21108,84,1536
SPHINCS+-SHAKE256-192s-simple,Verify,1974702,22728,21108,84,1536
SPHINCS+-SHAKE256-256f-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-256f-robust,Sign,1975724,56568,54788,84,1696
SPHINCS+-SHAKE256-256f-robust,Verify,1975731,56568,54788,84,1696
SPHINCS+-SHAKE256-256f-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-256f-simple,Sign,1976199,56568,54788,84,1696
SPHINCS+-SHAKE256-256f-simple,Verify,1976201,56568,54788,84,1696
SPHINCS+-SHAKE256-256s-robust,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-256s-robust,Sign,1975678,36344,34724,84,1536
SPHINCS+-SHAKE256-256s-robust,Verify,1975680,36344,34724,84,1536
SPHINCS+-SHAKE256-256s-simple,Keygen,16480,8880,0,0,8880
SPHINCS+-SHAKE256-256s-simple,Sign,1976147,36344,34724,84,1536
SPHINCS+-SHAKE256-256s-simple,Verify,1976149,36344,34724,84,1536
