Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
SPHINCS+-SHAKE256-128f-robust,sign,1990652.0,27648.0,26020.0,92.0,1536.0
SPHINCS+-SHAKE256-128f-robust,verify,1990653.6666666667,27648.0,26020.0,92.0,1536.0
SPHINCS+-SHAKE256-128f-simple,keypair,1991272.3333333333,10624.0,8832.0,64.0,1728.0
SPHINCS+-SHAKE256-128f-simple,sign,1991122.3333333333,27648.0,26020.0,92.0,1536.0
SPHINCS+-SHAKE256-128f-simple,verify,1991122.3333333333,27648.0,26020.0,92.0,1536.0
SPHINCS+-SHAKE256-128s-robust,keypair,1991671.6666666667,10720.0,8832.0,64.0,1824.0
SPHINCS+-SHAKE256-128s-robust,sign,1991520.6666666667,18416.0,16788.0,92.0,1536.0
SPHINCS+-SHAKE256-128s-robust,verify,1991521.0,18416.0,16788.0,92.0,1536.0
SPHINCS+-SHAKE256-128s-simple,keypair,1992139.6666666667,10720.0,8832.0,64.0,1824.0
SPHINCS+-SHAKE256-128s-simple,sign,1991990.6666666667,18416.0,16788.0,92.0,1536.0
SPHINCS+-SHAKE256-128s-simple,verify,1991991.0,18416.0,16788.0,92.0,1536.0
SPHINCS+-SHAKE256-192f-robust,keypair,1992399.0,10576.0,8880.0,64.0,1632.0
SPHINCS+-SHAKE256-192f-robust,sign,1993168.0,46432.0,44644.0,92.0,1696.0
SPHINCS+-SHAKE256-192f-robust,verify,1993171.0,46432.0,44644.0,92.0,1696.0
SPHINCS+-SHAKE256-192f-simple,keypair,1992868.6666666667,10576.0,8880.0,64.0,1632.0
SPHINCS+-SHAKE256-192f-simple,sign,1993636.3333333333,46432.0,44644.0,92.0,1696.0
SPHINCS+-SHAKE256-192f-simple,verify,1993637.0,46432.0,44644.0,92.0,1696.0
SPHINCS+-SHAKE256-192s-robust,keypair,1993265.3333333333,10576.0,8880.0,64.0,1632.0
SPHINCS+-SHAKE256-192s-robust,sign,1993116.6666666667,26832.0,25204.0,92.0,1536.0
SPHINCS+-SHAKE256-192s-robust,verify,1993116.3333333333,26832.0,25204.0,92.0,1536.0
SPHINCS+-SHAKE256-192s-simple,keypair,1993736.3333333333,10576.0,8880.0,64.0,1632.0
SPHINCS+-SHAKE256-192s-simple,sign,1993585.6666666667,26832.0,25204.0,92.0,1536.0
SPHINCS+-SHAKE256-192s-simple,verify,1993586.3333333333,26832.0,25204.0,92.0,1536.0
SPHINCS+-SHAKE256-256f-robust,keypair,1993844.0,10640.0,8928.0,64.0,1648.0
SPHINCS+-SHAKE256-256f-robust,sign,1992782.0,60096.0,58884.0,92.0,1120.0
SPHINCS+-SHAKE256-256f-robust,verify,1992788.3333333333,60096.0,58884.0,92.0,1120.0
SPHINCS+-SHAKE256-256f-simple,keypair,1994315.3333333333,10640.0,8928.0,64.0,1648.0
SPHINCS+-SHAKE256-256f-simple,sign,1993253.3333333333,60096.0,58884.0,92.0,1120.0
SPHINCS+-SHAKE256-256f-simple,verify,1993253.0,60096.0,58884.0,92.0,1120.0
SPHINCS+-SHAKE256-256s-robust,keypair,10343521.0,10936.0,4584.0,80.0,6272.0
SPHINCS+-SHAKE256-256s-robust,sign,1994561.0,40448.0,38820.0,92.0,1536.0
SPHINCS+-SHAKE256-256s-robust,verify,1994564.0,40448.0,38820.0,92.0,1536.0
SPHINCS+-SHAKE256-256s-simple,keypair,6447967.333333333,10936.0,4584.0,80.0,6272.0
SPHINCS+-SHAKE256-256s-simple,sign,1995034.6666666667,40448.0,38820.0,92.0,1536.0
SPHINCS+-SHAKE256-256s-simple,verify,1995033.6666666667,40448.0,38820.0,92.0,1536.0
