Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
Dilithium2-AES,keypair,2347369,26088,9504,64,16520
Dilithium2-AES,sign,2375892,56984,12248,128,44608
Dilithium2-AES,verify,2355357,21816,7456,80,14280
Dilithium3-AES,keypair,2347469,32296,11616,64,20616
Dilithium3-AES,sign,2381043,84536,15233,119,69184
Dilithium3-AES,verify,2355755,26840,10441,71,16328
Dilithium5-AES,keypair,2347645,39944,13120,64,26760
Dilithium5-AES,sign,2393023,126264,18039,129,108096
Dilithium5-AES,verify,2355503,33944,13247,81,20616
Falcon-512,keypair,2347612,26888,7842,94,18952
Falcon-512,sign,2803220,49744,8632,136,40976
Falcon-512,verify,2349371,10824,8632,136,2056
Falcon-1024,keypair,2347712,46728,9762,94,36872
Falcon-1024,sign,3295354,92240,11192,136,80912
Falcon-1024,verify,3179531,17168,6848,136,10184
SPHINCS+-Haraka-128f-robust,keypair,2347934,9272,5760,64,3448
SPHINCS+-Haraka-128f-robust,sign,2359876,42544,22948,92,19504
SPHINCS+-Haraka-128f-robust,verify,2349598,25080,22948,92,2040
SPHINCS+-Haraka-128f-simple,keypair,2348118,9272,5760,64,3448
SPHINCS+-Haraka-128f-simple,sign,2360060,42544,22948,92,19504
SPHINCS+-Haraka-128f-simple,verify,2349782,25080,22948,92,2040
SPHINCS+-Haraka-128s-robust,keypair,2348324,7928,5760,64,2104
SPHINCS+-Haraka-128s-robust,sign,2360268,24080,13716,92,10272
SPHINCS+-Haraka-128s-robust,verify,2349990,15848,13716,92,2040
SPHINCS+-Haraka-128s-simple,keypair,2348514,7928,5760,64,2104
SPHINCS+-Haraka-128s-simple,sign,2360458,24080,13716,92,10272
SPHINCS+-Haraka-128s-simple,verify,2350180,15848,13716,92,2040
SPHINCS+-Haraka-192f-robust,keypair,2348734,8040,5808,64,2168
SPHINCS+-Haraka-192f-robust,sign,2360694,79824,41572,92,38160
SPHINCS+-Haraka-192f-robust,verify,2350390,43704,41572,92,2040
SPHINCS+-Haraka-192f-simple,keypair,2348926,8040,5808,64,2168
SPHINCS+-Haraka-192f-simple,sign,2360886,79824,41572,92,38160
SPHINCS+-Haraka-192f-simple,verify,2350582,43704,41572,92,2040
SPHINCS+-Haraka-192s-robust,keypair,2349120,8040,5808,64,2168
SPHINCS+-Haraka-192s-robust,sign,2361080,40928,22132,92,18704
SPHINCS+-Haraka-192s-robust,verify,2350776,24264,22132,92,2040
SPHINCS+-Haraka-192s-simple,keypair,2349318,8040,5808,64,2168
SPHINCS+-Haraka-192s-simple,sign,2361278,40928,22132,92,18704
SPHINCS+-Haraka-192s-simple,verify,2350974,24264,22132,92,2040
SPHINCS+-Haraka-256f-robust,keypair,2890349,8584,1288,40,7256
SPHINCS+-Haraka-256f-robust,sign,2361664,108288,55812,92,52384
SPHINCS+-Haraka-256f-robust,verify,2351172,57944,55812,92,2040
SPHINCS+-Haraka-256f-simple,keypair,2838860,8584,1288,40,7256
SPHINCS+-Haraka-256f-simple,sign,2361856,108288,55812,92,52384
SPHINCS+-Haraka-256f-simple,verify,2351364,57944,55812,92,2040
SPHINCS+-Haraka-256s-robust,keypair,2890729,8856,1288,40,7528
SPHINCS+-Haraka-256s-robust,sign,2382328,69896,31180,68,38648
SPHINCS+-Haraka-256s-robust,verify,2351552,37880,35748,92,2040
SPHINCS+-Haraka-256s-simple,keypair,2839258,8856,1288,40,7528
SPHINCS+-Haraka-256s-simple,sign,2373974,69144,31180,68,37896
SPHINCS+-Haraka-256s-simple,verify,2351762,37880,35748,92,2040
SPHINCS+-SHA256-128f-robust,keypair,2370993,10968,1360,64,9544
SPHINCS+-SHA256-128f-robust,sign,2413385,30520,18548,92,11880
SPHINCS+-SHA256-128f-robust,verify,2351098,25080,22948,92,2040
SPHINCS+-SHA256-128f-simple,keypair,2363741,9112,1360,64,7688
SPHINCS+-SHA256-128f-simple,sign,2406944,28664,18548,92,10024
SPHINCS+-SHA256-128f-simple,verify,2351290,25080,22948,92,2040
SPHINCS+-SHA256-128s-robust,keypair,2371379,11192,1360,64,9768
SPHINCS+-SHA256-128s-robust,sign,2410269,22376,9316,92,12968
SPHINCS+-SHA256-128s-robust,verify,2351484,15848,13716,92,2040
SPHINCS+-SHA256-128s-simple,keypair,2364133,9336,1360,64,7912
SPHINCS+-SHA256-128s-simple,sign,2403834,20520,9316,92,11112
SPHINCS+-SHA256-128s-simple,verify,2351682,15848,13716,92,2040
SPHINCS+-SHA256-192f-robust,keypair,2371931,12104,1408,64,10632
SPHINCS+-SHA256-192f-robust,sign,2415504,51448,37172,92,14184
SPHINCS+-SHA256-192f-robust,verify,2351880,43704,41572,92,2040
SPHINCS+-SHA256-192f-simple,keypair,2364598,10056,1408,64,8584
SPHINCS+-SHA256-192f-simple,sign,2408982,49432,37172,92,12168
SPHINCS+-SHA256-192f-simple,verify,2352064,43704,41572,92,2040
SPHINCS+-SHA256-192s-robust,keypair,2372323,12424,1408,64,10952
SPHINCS+-SHA256-192s-robust,sign,2416760,33864,17732,92,16040
SPHINCS+-SHA256-192s-robust,verify,2352272,24264,22132,92,2040
SPHINCS+-SHA256-192s-simple,keypair,2364996,10408,1408,64,8936
SPHINCS+-SHA256-192s-simple,sign,2410244,31816,17732,92,13992
SPHINCS+-SHA256-192s-simple,verify,2352462,24264,22132,92,2040
SPHINCS+-SHA256-256f-robust,keypair,2373675,13560,1456,64,12040
SPHINCS+-SHA256-256f-robust,sign,2421018,67960,51412,92,16456
SPHINCS+-SHA256-256f-robust,verify,2395187,58664,51580,116,6968
SPHINCS+-SHA256-256f-simple,keypair,2365436,11320,1456,64,9800
SPHINCS+-SHA256-256f-simple,sign,2413590,65720,51412,92,14216
SPHINCS+-SHA256-256f-simple,verify,4284536,59224,51580,116,7528
SPHINCS+-SHA256-256s-robust,keypair,2374061,13848,1456,64,12328
SPHINCS+-SHA256-256s-robust,sign,2421306,49912,31348,92,18472
SPHINCS+-SHA256-256s-robust,verify,12678906,38840,31516,116,7208
SPHINCS+-SHA256-256s-simple,keypair,2365828,11576,1456,64,10056
SPHINCS+-SHA256-256s-simple,sign,2413884,47672,31348,92,16232
SPHINCS+-SHA256-256s-simple,verify,6174452,38840,31516,116,7208
SPHINCS+-SHAKE256-128f-robust,keypair,2350790,8056,5760,64,2232
SPHINCS+-SHAKE256-128f-robust,sign,2357479,41264,22948,92,18224
SPHINCS+-SHAKE256-128f-robust,verify,2352454,25080,22948,92,2040
SPHINCS+-SHAKE256-128f-simple,keypair,2350982,8056,5760,64,2232
SPHINCS+-SHAKE256-128f-simple,sign,2357671,41264,22948,92,18224
SPHINCS+-SHAKE256-128f-simple,verify,2352646,25080,22948,92,2040
SPHINCS+-SHAKE256-128s-robust,keypair,2351212,8120,5760,64,2296
SPHINCS+-SHAKE256-128s-robust,sign,2385657,23120,9980,108,13032
SPHINCS+-SHAKE256-128s-robust,verify,2352876,15848,13716,92,2040
SPHINCS+-SHAKE256-128s-simple,keypair,2351450,8120,5760,64,2296
SPHINCS+-SHAKE256-128s-simple,sign,2385895,23120,9980,108,13032
SPHINCS+-SHAKE256-128s-simple,verify,2353114,15848,13716,92,2040
SPHINCS+-SHAKE256-192f-robust,keypair,2351602,8040,5808,64,2168
SPHINCS+-SHAKE256-192f-robust,sign,2388675,79600,37836,92,41672
SPHINCS+-SHAKE256-192f-robust,verify,2353258,43704,41572,92,2040
SPHINCS+-SHAKE256-192f-simple,keypair,2351774,8040,5808,64,2168
SPHINCS+-SHAKE256-192f-simple,sign,2388847,79600,37836,92,41672
SPHINCS+-SHAKE256-192f-simple,verify,2353430,43704,41572,92,2040
SPHINCS+-SHAKE256-192s-robust,keypair,2351974,8040,5808,64,2168
SPHINCS+-SHAKE256-192s-robust,sign,2389933,41456,18396,108,22952
SPHINCS+-SHAKE256-192s-robust,verify,2353630,24264,22132,92,2040
SPHINCS+-SHAKE256-192s-simple,keypair,2352184,8040,5808,64,2168
SPHINCS+-SHAKE256-192s-simple,sign,2390143,41456,18396,108,22952
SPHINCS+-SHAKE256-192s-simple,verify,2353840,24264,22132,92,2040
SPHINCS+-SHAKE256-256f-robust,keypair,2352382,8152,5856,64,2232
SPHINCS+-SHAKE256-256f-robust,sign,2398468,109584,52076,92,57416
SPHINCS+-SHAKE256-256f-robust,verify,2354038,57944,55812,92,2040
SPHINCS+-SHAKE256-256f-simple,keypair,2352574,8152,5856,64,2232
SPHINCS+-SHAKE256-256f-simple,sign,2398786,109424,52076,92,57256
SPHINCS+-SHAKE256-256f-simple,verify,2354230,57944,55812,92,2040
SPHINCS+-SHAKE256-256s-robust,keypair,2363146,8464,2120,80,6264
SPHINCS+-SHAKE256-256s-robust,sign,2391650,70000,32012,92,37896
SPHINCS+-SHAKE256-256s-robust,verify,2354468,37880,35748,92,2040
SPHINCS+-SHAKE256-256s-simple,keypair,2363383,8464,2120,80,6264
SPHINCS+-SHAKE256-256s-simple,sign,2391887,70000,32012,92,37896
SPHINCS+-SHAKE256-256s-simple,verify,2354705,37880,35748,92,2040
