Algorithm,Operation,Iterations,Total time (s),Time (us): mean,pop. stdev,CPU cycles: mean,pop. stdev.1
SPHINCS+-Haraka-256f-simple,keypair,4288.066666666667,3.0001999999999995,699.69,20.54866666666667,2099023.0,61636.933333333334
SPHINCS+-Haraka-256f-simple,sign,197.0,3.004799999999999,15252.7724,108.88933333333333,45758749.733333334,326682.6
SPHINCS+-Haraka-256f-simple,verify,6887.4,3.0,435.75686666666667,8.875066666666667,1307217.4666666666,26594.733333333334
SPHINCS+-Haraka-256s-robust,keypair,212.0,3.0036666666666667,14168.410333333331,44.65713333333334,42505667.8,133963.8
SPHINCS+-Haraka-256s-robust,sign,15.0,3.036,202400.79553333332,177.79926666666668,607209769.4,533374.2666666667
SPHINCS+-Haraka-256s-robust,verify,9105.933333333332,3.0,329.61840000000007,7.960066666666666,988799.2,23843.666666666668
SPHINCS+-Haraka-256s-simple,keypair,226.6,3.008533333333333,13276.622066666667,110.94906666666667,39830259.93333333,332862.6
SPHINCS+-Haraka-256s-simple,sign,17.0,3.1004666666666663,182380.28233333334,330.27119999999996,547147389.9333333,990890.2
SPHINCS+-Haraka-256s-simple,verify,12990.133333333333,3.0,231.02113333333332,6.712666666666667,693009.2,20099.733333333334
SPHINCS+-SHA256-128f-robust,keypair,3999.4,3.0001999999999995,750.1971333333333,11.490533333333332,2250565.0,34439.13333333333
SPHINCS+-SHA256-128f-robust,sign,144.0,3.0062666666666664,20876.953133333333,91.01306666666665,62631566.06666667,273022.73333333334
SPHINCS+-SHA256-128f-robust,verify,857.1333333333333,3.0021333333333335,3503.9939333333327,14.618333333333334,10512048.333333334,43824.13333333333
SPHINCS+-SHA256-128f-simple,keypair,7266.2,3.0,412.90513333333337,8.854866666666668,1238680.3333333333,26534.6
SPHINCS+-SHA256-128f-simple,sign,260.0,3.0030666666666668,11550.885333333332,52.035266666666665,34652995.53333333,156087.53333333333
SPHINCS+-SHA256-128f-simple,verify,1563.6,3.001,1920.2312666666664,20.5722,5760700.266666667,61704.066666666666
SPHINCS+-SHA256-128s-robust,keypair,62.0,3.042866666666667,49078.6538,80.01666666666667,147237672.4,240098.2
SPHINCS+-SHA256-128s-robust,sign,9.0,3.3573333333333335,373049.6222666666,209.7146,1119162317.0,629084.6666666666
SPHINCS+-SHA256-128s-robust,verify,2449.133333333333,3.000466666666666,1226.081,13.666133333333331,3678230.6,40971.46666666667
SPHINCS+-SHA256-128s-simple,keypair,114.0,3.0202666666666667,26493.4848,55.51626666666667,79481361.53333333,166530.33333333334
SPHINCS+-SHA256-128s-simple,sign,15.0,3.0265999999999997,201774.8622,153.81473333333332,605331776.4,461415.2
SPHINCS+-SHA256-128s-simple,verify,4665.133333333333,3.0001999999999995,643.3990666666667,10.712,1930160.4,32114.6
SPHINCS+-SHA256-192f-robust,keypair,2608.6,3.0005999999999995,1150.289066666667,14.300000000000004,3450847.3333333335,42863.46666666667
SPHINCS+-SHA256-192f-robust,sign,86.0,3.0247333333333333,35171.97373333333,110.22773333333335,105517111.2,330750.86666666664
SPHINCS+-SHA256-192f-robust,verify,553.1333333333333,3.002533333333333,5428.943866666667,25.615466666666666,16286975.733333332,76834.93333333333
SPHINCS+-SHA256-192f-simple,keypair,5016.333333333333,3.0001999999999995,598.1110666666667,10.2978,1794293.0666666667,30866.533333333333
SPHINCS+-SHA256-192f-simple,sign,160.0,3.010533333333333,18815.24286666667,61.40286666666667,56446356.86666667,184213.33333333334
SPHINCS+-SHA256-192f-simple,verify,1088.3333333333333,3.0016000000000003,2758.572,16.524066666666666,8275764.2,49556.2
SPHINCS+-SHA256-192s-robust,keypair,42.0,3.0667333333333335,73013.554,107.72126666666666,219043238.86666667,323349.0
SPHINCS+-SHA256-192s-robust,sign,5.0,3.5226,704516.2,272.39706666666666,2113574020.2,817263.1333333333
SPHINCS+-SHA256-192s-robust,verify,1574.7333333333333,3.0009999999999994,1906.775133333333,15.528266666666665,5720338.866666666,46561.0
SPHINCS+-SHA256-192s-simple,keypair,77.0,3.0281999999999996,39327.0832,73.30279999999999,117982609.66666667,219886.93333333332
SPHINCS+-SHA256-192s-simple,sign,8.0,3.1424000000000007,392815.51666666666,219.27673333333334,1178460561.4666667,657941.9333333333
SPHINCS+-SHA256-192s-simple,verify,3060.4666666666667,3.0005999999999995,981.0450666666667,12.807999999999998,2943119.3333333335,38414.666666666664
SPHINCS+-SHA256-256f-robust,keypair,567.0,3.002266666666667,5295.102399999999,20.46873333333333,15885421.133333333,61396.0
SPHINCS+-SHA256-256f-robust,sign,27.0,3.021533333333333,111908.12360000002,157.92239999999998,335728280.4,473630.2
SPHINCS+-SHA256-256f-robust,verify,433.46666666666664,3.0042,6931.454266666667,22.565733333333334,20794548.4,67697.0
SPHINCS+-SHA256-256f-simple,keypair,1971.5333333333333,3.0006666666666666,1522.109133333333,14.818800000000001,4566331.4,44415.73333333333
SPHINCS+-SHA256-256f-simple,sign,87.0,3.0110000000000006,34608.8728,81.70793333333334,103827799.6,245141.46666666667
SPHINCS+-SHA256-256f-simple,verify,1080.7333333333333,3.0011999999999994,2777.4298,15.793933333333333,8332326.8,47380.53333333333
SPHINCS+-SHA256-256s-robust,keypair,35.0,3.041266666666666,86896.77146666666,111.37786666666666,260693371.06666666,334119.86666666664
SPHINCS+-SHA256-256s-robust,sign,3.0,3.0253333333333337,1008428.8222666667,211.45886666666664,3025322519.6,634299.6
SPHINCS+-SHA256-256s-robust,verify,851.2666666666667,3.0020666666666664,3527.7650666666673,14.617799999999999,10583366.066666666,43829.333333333336
SPHINCS+-SHA256-256s-simple,keypair,115.0,3.009066666666667,26166.0468,61.57706666666666,78498963.0,184721.86666666667
SPHINCS+-SHA256-256s-simple,sign,10.0,3.298333333333333,329840.83333333326,231.00973333333332,989534266.5333333,692978.5333333333
SPHINCS+-SHA256-256s-simple,verify,2083.8,3.000533333333333,1440.7751333333333,14.438933333333331,4322314.866666666,43296.066666666666
SPHINCS+-SHAKE256-128f-robust,keypair,1991.6666666666667,3.000666666666666,1506.6526000000001,14.796133333333332,4519953.933333334,44370.933333333334
SPHINCS+-SHAKE256-128f-robust,sign,77.0,3.0221333333333336,39247.979133333334,125.0802,117745214.26666667,375257.6666666667
SPHINCS+-SHAKE256-128f-robust,verify,705.4666666666667,3.0024,4256.927466666667,15.07066666666667,12770850.8,45197.066666666666
SPHINCS+-SHAKE256-128f-simple,keypair,3474.133333333333,3.0001999999999995,863.6268,12.902666666666669,2590847.466666667,38682.8
SPHINCS+-SHAKE256-128f-simple,sign,133.46666666666667,3.008266666666667,22540.635333333328,95.05660000000002,67622591.46666667,285208.26666666666
SPHINCS+-SHAKE256-128f-simple,verify,1348.0,3.0010666666666665,2227.4900000000002,18.130733333333332,6682464.0,54356.066666666666
SPHINCS+-SHAKE256-128s-robust,keypair,31.0,3.0850666666666666,99513.2946,121.43433333333333,298543399.1333333,364286.0
SPHINCS+-SHAKE256-128s-robust,sign,4.0,3.023333333333333,755824.95,232.04573333333332,2267501869.0,696085.3333333334
SPHINCS+-SHAKE256-128s-robust,verify,1904.5333333333333,3.0007999999999995,1578.0232666666668,15.351733333333334,4734070.2,46039.46666666667
SPHINCS+-SHAKE256-128s-simple,keypair,52.06666666666667,3.0194000000000005,57990.018533333336,107.31386666666667,173972056.66666666,321933.4666666667
SPHINCS+-SHAKE256-128s-simple,sign,7.0,3.1189999999999998,445568.8381333333,324.8534,1336722287.0666666,974564.0666666667
SPHINCS+-SHAKE256-128s-simple,verify,3612.8,3.000466666666666,831.4673999999999,11.777400000000002,2494379.3333333335,35307.2
SPHINCS+-SHAKE256-192f-robust,keypair,1296.8,3.0012666666666665,2314.4901333333332,15.9198,6943488.733333333,47749.8
SPHINCS+-SHAKE256-192f-robust,sign,46.0,3.025666666666666,65775.24493333334,146.063,197327982.66666666,438249.4
SPHINCS+-SHAKE256-192f-robust,verify,448.06666666666666,3.0026,6702.413733333331,25.099999999999998,20107409.8,75277.4
SPHINCS+-SHAKE256-192f-simple,keypair,2356.9333333333334,3.0007333333333324,1273.1979333333334,14.156,3819581.8,42445.066666666666
SPHINCS+-SHAKE256-192f-simple,sign,82.2,3.026266666666667,36817.67213333335,103.30979999999998,110454214.8,309866.4666666667
SPHINCS+-SHAKE256-192f-simple,verify,866.6666666666666,3.0021333333333335,3465.0117333333333,14.763733333333334,10395086.466666667,44276.6
SPHINCS+-SHAKE256-192s-robust,keypair,21.0,3.011533333333333,143405.1524,139.70919999999998,430220482.2,419295.93333333335
SPHINCS+-SHAKE256-192s-robust,sign,3.0,3.879466666666666,1293122.6443333335,296.8772666666667,3879413922.5333333,890868.3333333334
SPHINCS+-SHAKE256-192s-robust,verify,1423.4,3.0007333333333333,2110.4388000000004,17.123066666666666,6331317.4,51344.666666666664
SPHINCS+-SHAKE256-192s-simple,keypair,37.733333333333334,3.052333333333333,80893.74253333334,108.415,242684014.53333333,325265.26666666666
SPHINCS+-SHAKE256-192s-simple,sign,4.733333333333333,3.541466666666666,748357.2233333333,348.86980000000005,2245098074.866667,1046547.4
SPHINCS+-SHAKE256-192s-simple,verify,2656.6,3.000533333333333,1130.3635333333332,13.4282,3391048.0,40272.26666666667
SPHINCS+-SHAKE256-256f-robust,keypair,514.7333333333333,3.001466666666666,5831.027133333333,23.229800000000004,17493213.266666666,69656.66666666667
SPHINCS+-SHAKE256-256f-robust,sign,25.0,3.0363333333333333,121452.74133333331,175.8972666666667,364362452.4,527702.3333333334
SPHINCS+-SHAKE256-256f-robust,verify,472.3333333333333,3.0032,6358.7882666666665,23.782866666666667,19076514.0,71341.46666666666
SPHINCS+-SHAKE256-256f-simple,keypair,891.3333333333334,3.0014666666666665,3367.5247999999997,14.9988,10102630.2,44964.73333333333
SPHINCS+-SHAKE256-256f-simple,sign,42.666666666666664,3.051066666666666,71509.22646666666,132.2908,214530078.46666667,396843.73333333334
SPHINCS+-SHAKE256-256f-simple,verify,883.8,3.001866666666667,3397.491066666667,15.42173333333333,10192504.066666666,46250.86666666667
SPHINCS+-SHAKE256-256s-robust,keypair,32.0,3.018933333333334,94338.43333333333,124.79286666666667,283018539.1333333,374425.13333333336
SPHINCS+-SHAKE256-256s-robust,sign,3.0,3.3166666666666655,1105549.9111333333,252.22179999999997,3316688700.0,756929.2666666667
SPHINCS+-SHAKE256-256s-robust,verify,965.2,3.0016666666666665,3112.600333333333,15.7942,9337836.466666667,47361.46666666667
SPHINCS+-SHAKE256-256s-simple,keypair,57.0,3.0319333333333325,53194.34273333333,80.23106666666668,159584843.2,240657.2
SPHINCS+-SHAKE256-256s-simple,sign,5.0,3.261066666666667,652210.4933333335,199.49606666666665,1956654402.7333333,598412.8
SPHINCS+-SHAKE256-256s-simple,verify,1817.7333333333333,3.0004666666666666,1651.4234000000001,15.943000000000001,4954252.866666666,47808.13333333333
Dilithium2,keypair,162516.56666666668,3.0,19.7079,1.6129333333333333,59067.933333333334,4613.5
Dilithium2,sign,57207.1,3.0,53.79366666666666,31.5971,161311.13333333333,94784.03333333334
Dilithium2,verify,164143.03333333333,3.0,18.977733333333333,1.5501,56881.76666666667,4444.466666666666
Dilithium3,keypair,103223.86666666667,3.0,31.898933333333336,2.1863,95642.63333333333,6448.533333333334
Dilithium3,sign,37017.73333333333,3.0,84.53313333333332,50.15153333333333,253546.86666666667,150450.6
Dilithium3,verify,105855.86666666667,3.0,30.415833333333335,2.108633333333333,91197.53333333334,6204.733333333334
Dilithium5,keypair,66937.86666666667,3.0,49.7392,2.863566666666666,149156.5,8518.6
Dilithium5,sign,30503.666666666668,3.0,103.06713333333332,49.6898,309135.26666666666,149066.66666666666
Dilithium5,verify,68099.4,3.0,47.76906666666667,2.7989666666666664,143249.23333333334,8299.233333333334
Dilithium2-AES,keypair,203415.06666666668,3.0,14.748266666666664,1.3160666666666667,44192.8,3683.0
Dilithium2-AES,sign,66273.86666666667,3.0,45.26773333333334,27.365533333333328,135743.53333333333,82090.2
Dilithium2-AES,verify,195686.26666666666,3.0,15.3308,1.3189333333333333,45942.53333333333,3755.5333333333333
Dilithium3-AES,keypair,134000.93333333332,3.0,22.387866666666664,1.7636000000000003,67114.33333333333,5141.666666666667
Dilithium3-AES,sign,44537.333333333336,3.0,67.36073333333333,41.75086666666667,202025.73333333334,125246.26666666666
Dilithium3-AES,verify,133505.4,3.0,22.4712,1.7524000000000002,67363.33333333333,5075.133333333333
Dilithium5-AES,keypair,87992.8,3.0,34.09386666666667,2.300866666666667,102223.0,6812.0
Dilithium5-AES,sign,37028.0,3.0,81.02173333333334,41.91453333333334,242998.73333333334,125738.4
Dilithium5-AES,verify,87091.2,3.0,34.44713333333333,2.3432666666666666,103288.93333333333,6929.6
Falcon-512,keypair,489.46666666666664,3.003666666666667,6137.259000000001,1439.2465333333332,18411881.0,4317794.866666666
Falcon-512,sign,12843.8,3.0,233.58353333333335,6.974933333333334,700681.8,20888.733333333334
Falcon-512,verify,69815.13333333333,3.0,42.971066666666665,2.670266666666667,128849.66666666667,7888.866666666667
Falcon-1024,keypair,163.0,3.0094666666666665,18471.483,4385.994666666666,55414977.13333333,13158148.6
Falcon-1024,sign,6373.466666666666,3.000066666666667,470.7389999999999,9.753200000000001,1412130.2666666666,29231.066666666666
Falcon-1024,verify,34828.0,3.0,86.13900000000002,3.989266666666666,258352.86666666667,11876.8
SPHINCS+-Haraka-128f-robust,keypair,13878.0,3.0,216.17700000000005,6.499933333333332,648470.2,19460.333333333332
SPHINCS+-Haraka-128f-robust,sign,546.0666666666667,3.0016000000000003,5496.646599999999,22.73206666666666,16490016.533333333,68182.46666666666
SPHINCS+-Haraka-128f-robust,verify,7653.2,3.0,392.107,8.522599999999999,1176271.7333333334,25532.066666666666
SPHINCS+-Haraka-128f-simple,keypair,13748.6,3.0,218.21419999999998,6.474066666666666,654580.6666666666,19376.266666666666
SPHINCS+-Haraka-128f-simple,sign,555.6,3.003133333333333,5405.3126,21.662266666666664,16216003.6,64958.8
SPHINCS+-Haraka-128f-simple,verify,10344.0,3.0,290.1682666666666,7.356533333333334,870453.7333333333,22034.866666666665
SPHINCS+-Haraka-128s-robust,keypair,188.0,3.0147333333333335,16035.620533333333,38.394400000000005,48107371.0,115200.93333333333
SPHINCS+-Haraka-128s-robust,sign,24.0,3.0397333333333334,126660.18886666666,135.50373333333334,379985068.73333335,406643.13333333336
SPHINCS+-Haraka-128s-robust,verify,20026.333333333332,3.0,149.90393333333336,5.34,449658.93333333335,15976.733333333334
SPHINCS+-Haraka-128s-simple,keypair,218.4,3.0078000000000005,13771.760999999999,54.71973333333335,41315701.733333334,164150.53333333333
SPHINCS+-Haraka-128s-simple,sign,28.133333333333333,3.0252,107529.21746666665,231.68626666666663,322591404.3333333,695206.5333333333
SPHINCS+-Haraka-128s-simple,verify,27529.0,3.0,109.05546666666667,4.434733333333333,327112.93333333335,13240.933333333332
SPHINCS+-Haraka-192f-robust,keypair,8870.066666666668,3.0,338.23673333333335,8.035866666666665,1014646.4666666667,24088.666666666668
SPHINCS+-Haraka-192f-robust,sign,301.0,3.0068,9989.075533333333,29.365999999999996,29967515.733333334,88047.6
SPHINCS+-Haraka-192f-robust,verify,4814.2,3.0001333333333333,623.3150666666666,10.546999999999999,1869907.1333333333,31606.933333333334
SPHINCS+-Haraka-192f-simple,keypair,8044.0,3.0,372.97286666666673,8.447866666666666,1118877.5333333334,25318.733333333334
SPHINCS+-Haraka-192f-simple,sign,286.93333333333334,3.0032666666666668,10467.184666666666,38.110866666666666,31401858.533333335,114326.33333333333
SPHINCS+-Haraka-192f-simple,verify,6112.8,3.0,490.86733333333336,9.482800000000001,1472554.5333333334,28413.933333333334
SPHINCS+-Haraka-192s-robust,keypair,122.0,3.0072666666666668,24650.47546666667,65.88713333333332,73952258.93333334,197686.6
SPHINCS+-Haraka-192s-robust,sign,12.0,3.027,252252.98320000005,200.6354,756768000.7333333,601938.0666666667
SPHINCS+-Haraka-192s-robust,verify,12812.6,3.0,234.21093333333337,6.651866666666667,702579.4666666667,19920.8
SPHINCS+-Haraka-192s-simple,keypair,158.13333333333333,3.005666666666667,19007.015533333335,46.75613333333334,57021670.0,140275.73333333334
SPHINCS+-Haraka-192s-simple,sign,16.0,3.0081333333333338,188004.9834,198.2788666666667,564021684.3333334,594860.0666666667
SPHINCS+-Haraka-192s-simple,verify,18928.066666666666,3.0,158.54666666666662,5.473600000000001,475582.4666666667,16368.333333333334
SPHINCS+-Haraka-256f-robust,keypair,3257.4,3.000266666666667,921.0779999999999,13.565066666666667,2763204.1333333333,40681.066666666666
SPHINCS+-Haraka-256f-robust,sign,145.0,3.0052,20726.379666666668,51.9328,62179755.2,155797.0
SPHINCS+-Haraka-256f-robust,verify,4804.666666666667,3.0002,624.5672666666667,10.814333333333334,1873655.5333333334,32413.0
SPHINCS+-Haraka-256f-simple,keypair,4288.066666666667,3.0001999999999995,699.69,20.54866666666667,2099023.0,61636.933333333334
SPHINCS+-Haraka-256f-simple,sign,197.0,3.004799999999999,15252.7724,108.88933333333333,45758749.733333334,326682.6
SPHINCS+-Haraka-256f-simple,verify,6887.4,3.0,435.75686666666667,8.875066666666667,1307217.4666666666,26594.733333333334
SPHINCS+-Haraka-256s-robust,keypair,212.0,3.0036666666666667,14168.410333333331,44.65713333333334,42505667.8,133963.8
SPHINCS+-Haraka-256s-robust,sign,15.0,3.036,202400.79553333332,177.79926666666668,607209769.4,533374.2666666667
SPHINCS+-Haraka-256s-robust,verify,9105.933333333332,3.0,329.61840000000007,7.960066666666666,988799.2,23843.666666666668
SPHINCS+-Haraka-256s-simple,keypair,226.6,3.008533333333333,13276.622066666667,110.94906666666667,39830259.93333333,332862.6
SPHINCS+-Haraka-256s-simple,sign,17.0,3.1004666666666663,182380.28233333334,330.27119999999996,547147389.9333333,990890.2
SPHINCS+-Haraka-256s-simple,verify,12990.133333333333,3.0,231.02113333333332,6.712666666666667,693009.2,20099.733333333334
SPHINCS+-SHA256-128f-robust,keypair,3999.4,3.0001999999999995,750.1971333333333,11.490533333333332,2250565.0,34439.13333333333
SPHINCS+-SHA256-128f-robust,sign,144.0,3.0062666666666664,20876.953133333333,91.01306666666665,62631566.06666667,273022.73333333334
SPHINCS+-SHA256-128f-robust,verify,857.1333333333333,3.0021333333333335,3503.9939333333327,14.618333333333334,10512048.333333334,43824.13333333333
SPHINCS+-SHA256-128f-simple,keypair,7266.2,3.0,412.90513333333337,8.854866666666668,1238680.3333333333,26534.6
SPHINCS+-SHA256-128f-simple,sign,260.0,3.0030666666666668,11550.885333333332,52.035266666666665,34652995.53333333,156087.53333333333
SPHINCS+-SHA256-128f-simple,verify,1563.6,3.001,1920.2312666666664,20.5722,5760700.266666667,61704.066666666666
SPHINCS+-SHA256-128s-robust,keypair,62.0,3.042866666666667,49078.6538,80.01666666666667,147237672.4,240098.2
SPHINCS+-SHA256-128s-robust,sign,9.0,3.3573333333333335,373049.6222666666,209.7146,1119162317.0,629084.6666666666
SPHINCS+-SHA256-128s-robust,verify,2449.133333333333,3.000466666666666,1226.081,13.666133333333331,3678230.6,40971.46666666667
SPHINCS+-SHA256-128s-simple,keypair,114.0,3.0202666666666667,26493.4848,55.51626666666667,79481361.53333333,166530.33333333334
SPHINCS+-SHA256-128s-simple,sign,15.0,3.0265999999999997,201774.8622,153.81473333333332,605331776.4,461415.2
SPHINCS+-SHA256-128s-simple,verify,4665.133333333333,3.0001999999999995,643.3990666666667,10.712,1930160.4,32114.6
SPHINCS+-SHA256-192f-robust,keypair,2608.6,3.0005999999999995,1150.289066666667,14.300000000000004,3450847.3333333335,42863.46666666667
SPHINCS+-SHA256-192f-robust,sign,86.0,3.0247333333333333,35171.97373333333,110.22773333333335,105517111.2,330750.86666666664
SPHINCS+-SHA256-192f-robust,verify,553.1333333333333,3.002533333333333,5428.943866666667,25.615466666666666,16286975.733333332,76834.93333333333
SPHINCS+-SHA256-192f-simple,keypair,5016.333333333333,3.0001999999999995,598.1110666666667,10.2978,1794293.0666666667,30866.533333333333
SPHINCS+-SHA256-192f-simple,sign,160.0,3.010533333333333,18815.24286666667,61.40286666666667,56446356.86666667,184213.33333333334
SPHINCS+-SHA256-192f-simple,verify,1088.3333333333333,3.0016000000000003,2758.572,16.524066666666666,8275764.2,49556.2
SPHINCS+-SHA256-192s-robust,keypair,42.0,3.0667333333333335,73013.554,107.72126666666666,219043238.86666667,323349.0
SPHINCS+-SHA256-192s-robust,sign,5.0,3.5226,704516.2,272.39706666666666,2113574020.2,817263.1333333333
SPHINCS+-SHA256-192s-robust,verify,1574.7333333333333,3.0009999999999994,1906.775133333333,15.528266666666665,5720338.866666666,46561.0
SPHINCS+-SHA256-192s-simple,keypair,77.0,3.0281999999999996,39327.0832,73.30279999999999,117982609.66666667,219886.93333333332
SPHINCS+-SHA256-192s-simple,sign,8.0,3.1424000000000007,392815.51666666666,219.27673333333334,1178460561.4666667,657941.9333333333
SPHINCS+-SHA256-192s-simple,verify,3060.4666666666667,3.0005999999999995,981.0450666666667,12.807999999999998,2943119.3333333335,38414.666666666664
SPHINCS+-SHA256-256f-robust,keypair,567.0,3.002266666666667,5295.102399999999,20.46873333333333,15885421.133333333,61396.0
SPHINCS+-SHA256-256f-robust,sign,27.0,3.021533333333333,111908.12360000002,157.92239999999998,335728280.4,473630.2
SPHINCS+-SHA256-256f-robust,verify,433.46666666666664,3.0042,6931.454266666667,22.565733333333334,20794548.4,67697.0
SPHINCS+-SHA256-256f-simple,keypair,1971.5333333333333,3.0006666666666666,1522.109133333333,14.818800000000001,4566331.4,44415.73333333333
SPHINCS+-SHA256-256f-simple,sign,87.0,3.0110000000000006,34608.8728,81.70793333333334,103827799.6,245141.46666666667
