Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
FrodoKEM-640-SHAKE,encaps,3556249,100928,41176,80,59672
FrodoKEM-640-SHAKE,decaps,4049990,120544,41192,104,79248
FrodoKEM-976-AES,keygen,7052894,112896,48208,40,64648
FrodoKEM-976-AES,encaps,3510188,190184,63800,56,126328
FrodoKEM-976-AES,decaps,4012102,221680,63824,72,157784
FrodoKEM-976-SHAKE,keygen,3159594,105712,48864,56,56792
FrodoKEM-976-SHAKE,encaps,3495751,154296,64632,80,89584
FrodoKEM-976-SHAKE,decaps,3997665,185792,64656,96,121040
FrodoKEM-1344-AES,keygen,10760290,154192,65888,40,88264
FrodoKEM-1344-AES,encaps,3901277,260824,87376,48,173400
FrodoKEM-1344-AES,decaps,4586909,304128,87408,56,216664
FrodoKEM-1344-SHAKE,keygen,3424739,144048,66544,72,77432
FrodoKEM-1344-SHAKE,encaps,3896447,212064,88208,88,123768
FrodoKEM-1344-SHAKE,decaps,4576249,253216,87408,56,165752
Dilithium2,keypair,2346778,30184,9504,64,20616
Dilithium2,sign,2382028,57656,8512,128,49016
Dilithium2,verify,2410219,30016,8288,104,21624
Dilithium3,keypair,2346897,37416,11616,64,25736
Dilithium3,sign,2387223,90488,11497,119,78872
Dilithium3,verify,2427422,36096,11273,95,24728
Dilithium5,keypair,2346997,47112,13120,64,33928
Dilithium5,sign,2392371,126328,18039,129,108160
Dilithium5,verify,2446674,45312,14079,105,31128
Dilithium2-AES,keypair,2347109,26088,9504,64,16520
Dilithium2-AES,sign,2375630,56984,12248,128,44608
Dilithium2-AES,verify,2355093,21816,7456,80,14280
Dilithium3-AES,keypair,2347209,32296,11616,64,20616
Dilithium3-AES,sign,2380781,84536,15233,119,69184
Dilithium3-AES,verify,2355491,26840,10441,71,16328
Dilithium5-AES,keypair,2347385,39944,13120,64,26760
Dilithium5-AES,sign,2392761,126264,18039,129,108096
Dilithium5-AES,verify,2355239,33944,13247,81,20616
Falcon-512,keypair,2347368,26888,7842,94,18952
Falcon-512,sign,2802974,49712,8608,128,40976
Falcon-512,verify,2349126,10792,8608,128,2056
Falcon-1024,keypair,2347468,45704,9762,94,35848
Falcon-1024,sign,3295108,92176,11142,122,80912
Falcon-1024,verify,3182513,17104,6798,122,10184
SPHINCS+-Haraka-128f-robust,keypair,2347690,9272,5760,64,3448
SPHINCS+-Haraka-128f-robust,sign,2359630,42544,22948,92,19504
SPHINCS+-Haraka-128f-robust,verify,2349353,25080,22948,92,2040
SPHINCS+-Haraka-128f-simple,keypair,2347874,9272,5760,64,3448
SPHINCS+-Haraka-128f-simple,sign,2359814,42544,22948,92,19504
SPHINCS+-Haraka-128f-simple,verify,2349537,25080,22948,92,2040
SPHINCS+-Haraka-128s-robust,keypair,2348074,7928,5760,64,2104
SPHINCS+-Haraka-128s-robust,sign,2360016,24080,13716,92,10272
SPHINCS+-Haraka-128s-robust,verify,2349739,15848,13716,92,2040
SPHINCS+-Haraka-128s-simple,keypair,2348260,7928,5760,64,2104
SPHINCS+-Haraka-128s-simple,sign,2360202,24080,13716,92,10272
SPHINCS+-Haraka-128s-simple,verify,2349925,15848,13716,92,2040
SPHINCS+-Haraka-192f-robust,keypair,2348480,8040,5808,64,2168
SPHINCS+-Haraka-192f-robust,sign,2360438,79824,41572,92,38160
SPHINCS+-Haraka-192f-robust,verify,2350135,43704,41572,92,2040
SPHINCS+-Haraka-192f-simple,keypair,2348672,8040,5808,64,2168
SPHINCS+-Haraka-192f-simple,sign,2360630,79824,41572,92,38160
SPHINCS+-Haraka-192f-simple,verify,2350327,43704,41572,92,2040
SPHINCS+-Haraka-192s-robust,keypair,2348860,8040,5808,64,2168
SPHINCS+-Haraka-192s-robust,sign,2360818,40928,22132,92,18704
SPHINCS+-Haraka-192s-robust,verify,2350515,24264,22132,92,2040
SPHINCS+-Haraka-192s-simple,keypair,2349054,8040,5808,64,2168
SPHINCS+-Haraka-192s-simple,sign,2361012,40928,22132,92,18704
SPHINCS+-Haraka-192s-simple,verify,2350709,24264,22132,92,2040
SPHINCS+-Haraka-256f-robust,keypair,2890085,8584,1288,40,7256
SPHINCS+-Haraka-256f-robust,sign,2361398,108288,55812,92,52384
SPHINCS+-Haraka-256f-robust,verify,2350907,57944,55812,92,2040
SPHINCS+-Haraka-256f-simple,keypair,2838596,8584,1288,40,7256
SPHINCS+-Haraka-256f-simple,sign,2361590,108288,55812,92,52384
SPHINCS+-Haraka-256f-simple,verify,2351099,57944,55812,92,2040
SPHINCS+-Haraka-256s-robust,keypair,2890459,8856,1288,40,7528
SPHINCS+-Haraka-256s-robust,sign,2382056,69896,31180,68,38648
SPHINCS+-Haraka-256s-robust,verify,2351281,37880,35748,92,2040
SPHINCS+-Haraka-256s-simple,keypair,2838986,8856,1288,40,7528
SPHINCS+-Haraka-256s-simple,sign,2373700,69144,31180,68,37896
SPHINCS+-Haraka-256s-simple,verify,2351489,37880,35748,92,2040
SPHINCS+-SHA256-128f-robust,keypair,2370693,10968,1360,64,9544
SPHINCS+-SHA256-128f-robust,sign,2413083,30520,18548,92,11880
SPHINCS+-SHA256-128f-robust,verify,2350797,25080,22948,92,2040
SPHINCS+-SHA256-128f-simple,keypair,2363441,9112,1360,64,7688
SPHINCS+-SHA256-128f-simple,sign,2406642,28664,18548,92,10024
SPHINCS+-SHA256-128f-simple,verify,2350989,25080,22948,92,2040
SPHINCS+-SHA256-128s-robust,keypair,2371073,11192,1360,64,9768
SPHINCS+-SHA256-128s-robust,sign,2409961,22376,9316,92,12968
SPHINCS+-SHA256-128s-robust,verify,2351177,15848,13716,92,2040
SPHINCS+-SHA256-128s-simple,keypair,2363823,9336,1360,64,7912
SPHINCS+-SHA256-128s-simple,sign,2403522,20520,9316,92,11112
SPHINCS+-SHA256-128s-simple,verify,2351371,15848,13716,92,2040
SPHINCS+-SHA256-192f-robust,keypair,2371621,12104,1408,64,10632
SPHINCS+-SHA256-192f-robust,sign,2415192,51448,37172,92,14184
SPHINCS+-SHA256-192f-robust,verify,2351569,43704,41572,92,2040
SPHINCS+-SHA256-192f-simple,keypair,2364288,10056,1408,64,8584
SPHINCS+-SHA256-192f-simple,sign,2408670,49432,37172,92,12168
SPHINCS+-SHA256-192f-simple,verify,2351753,43704,41572,92,2040
SPHINCS+-SHA256-192s-robust,keypair,2372007,12424,1408,64,10952
SPHINCS+-SHA256-192s-robust,sign,2416442,33864,17732,92,16040
SPHINCS+-SHA256-192s-robust,verify,2351955,24264,22132,92,2040
SPHINCS+-SHA256-192s-simple,keypair,2364676,10408,1408,64,8936
SPHINCS+-SHA256-192s-simple,sign,2409922,31816,17732,92,13992
SPHINCS+-SHA256-192s-simple,verify,2352141,24264,22132,92,2040
SPHINCS+-SHA256-256f-robust,keypair,2373355,13560,1456,64,12040
SPHINCS+-SHA256-256f-robust,sign,2420696,67960,51412,92,16456
SPHINCS+-SHA256-256f-robust,verify,2394863,58664,51580,116,6968
SPHINCS+-SHA256-256f-simple,keypair,2365116,11320,1456,64,9800
SPHINCS+-SHA256-256f-simple,sign,2413268,65720,51412,92,14216
SPHINCS+-SHA256-256f-simple,verify,4284208,59224,51580,116,7528
SPHINCS+-SHA256-256s-robust,keypair,2373735,13848,1456,64,12328
SPHINCS+-SHA256-256s-robust,sign,2420978,49912,31348,92,18472
SPHINCS+-SHA256-256s-robust,verify,11757417,38840,31516,116,7208
SPHINCS+-SHA256-256s-simple,keypair,2365498,11576,1456,64,10056
SPHINCS+-SHA256-256s-simple,sign,2413552,47672,31348,92,16232
SPHINCS+-SHA256-256s-simple,verify,5857765,38840,31516,116,7208
SPHINCS+-SHAKE256-128f-robust,keypair,2350484,8056,5760,64,2232
SPHINCS+-SHAKE256-128f-robust,sign,2357171,41264,22948,92,18224
SPHINCS+-SHAKE256-128f-robust,verify,2352147,25080,22948,92,2040
SPHINCS+-SHAKE256-128f-simple,keypair,2350704,8056,5760,64,2232
SPHINCS+-SHAKE256-128f-simple,sign,2357391,41264,22948,92,18224
SPHINCS+-SHAKE256-128f-simple,verify,2352367,25080,22948,92,2040
SPHINCS+-SHAKE256-128s-robust,keypair,2350934,8120,5760,64,2296
SPHINCS+-SHAKE256-128s-robust,sign,2385377,23120,9980,108,13032
SPHINCS+-SHAKE256-128s-robust,verify,2352597,15848,13716,92,2040
SPHINCS+-SHAKE256-128s-simple,keypair,2351172,8120,5760,64,2296
SPHINCS+-SHAKE256-128s-simple,sign,2385615,23120,9980,108,13032
SPHINCS+-SHAKE256-128s-simple,verify,2352835,15848,13716,92,2040
SPHINCS+-SHAKE256-192f-robust,keypair,2351324,8040,5808,64,2168
SPHINCS+-SHAKE256-192f-robust,sign,2388395,79600,37836,92,41672
SPHINCS+-SHAKE256-192f-robust,verify,2352979,43704,41572,92,2040
SPHINCS+-SHAKE256-192f-simple,keypair,2351526,8040,5808,64,2168
SPHINCS+-SHAKE256-192f-simple,sign,2388597,79600,37836,92,41672
SPHINCS+-SHAKE256-192f-simple,verify,2353181,43704,41572,92,2040
SPHINCS+-SHAKE256-192s-robust,keypair,2351706,8040,5808,64,2168
SPHINCS+-SHAKE256-192s-robust,sign,2389663,41456,18396,108,22952
SPHINCS+-SHAKE256-192s-robust,verify,2353361,24264,22132,92,2040
SPHINCS+-SHAKE256-192s-simple,keypair,2351860,8040,5808,64,2168
SPHINCS+-SHAKE256-192s-simple,sign,2389817,41456,18396,108,22952
SPHINCS+-SHAKE256-192s-simple,verify,2353515,24264,22132,92,2040
SPHINCS+-SHAKE256-256f-robust,keypair,2352058,8152,5856,64,2232
SPHINCS+-SHAKE256-256f-robust,sign,2398142,109584,52076,92,57416
SPHINCS+-SHAKE256-256f-robust,verify,2353713,57944,55812,92,2040
SPHINCS+-SHAKE256-256f-simple,keypair,2352278,8152,5856,64,2232
SPHINCS+-SHAKE256-256f-simple,sign,2398488,109424,52076,92,57256
SPHINCS+-SHAKE256-256f-simple,verify,2353933,57944,55812,92,2040
SPHINCS+-SHAKE256-256s-robust,keypair,2362850,8464,2120,80,6264
SPHINCS+-SHAKE256-256s-robust,sign,2391352,70000,32012,92,37896
SPHINCS+-SHAKE256-256s-robust,verify,2354171,37880,35748,92,2040
SPHINCS+-SHAKE256-256s-simple,keypair,2363087,8464,2120,80,6264
SPHINCS+-SHAKE256-256s-simple,sign,2391589,70000,32012,92,37896
SPHINCS+-SHAKE256-256s-simple,verify,2354408,37880,35748,92,2040
