Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
SPHINCS+-Haraka-192f-robust,sign,2342263,78792,40548,84,38160
SPHINCS+-Haraka-192f-robust,verify,2331892,42672,40548,84,2040
SPHINCS+-Haraka-192f-simple,keygen,28538,7400,0,0,7400
SPHINCS+-Haraka-192f-simple,sign,2342455,78792,40548,84,38160
SPHINCS+-Haraka-192f-simple,verify,2332084,42672,40548,84,2040
SPHINCS+-Haraka-192s-robust,keygen,28538,7400,0,0,7400
SPHINCS+-Haraka-192s-robust,sign,2342643,39896,21108,84,18704
SPHINCS+-Haraka-192s-robust,verify,2332272,23232,21108,84,2040
SPHINCS+-Haraka-192s-simple,keygen,28538,7400,0,0,7400
SPHINCS+-Haraka-192s-simple,sign,2342837,39896,21108,84,18704
SPHINCS+-Haraka-192s-simple,verify,2332466,23232,21108,84,2040
SPHINCS+-Haraka-256f-robust,keygen,2871914,7552,264,32,7256
SPHINCS+-Haraka-256f-robust,sign,2343223,107256,54788,84,52384
SPHINCS+-Haraka-256f-robust,verify,2332664,56912,54788,84,2040
SPHINCS+-Haraka-256f-simple,keygen,2820425,7552,264,32,7256
SPHINCS+-Haraka-256f-simple,sign,2343415,107256,54788,84,52384
SPHINCS+-Haraka-256f-simple,verify,2332856,56912,54788,84,2040
SPHINCS+-Haraka-256s-robust,keygen,2872288,7824,264,32,7528
SPHINCS+-Haraka-256s-robust,sign,2363881,68864,30156,60,38648
SPHINCS+-Haraka-256s-robust,verify,2333038,36848,34724,84,2040
SPHINCS+-Haraka-256s-simple,keygen,2820815,7824,264,32,7528
SPHINCS+-Haraka-256s-simple,sign,2355525,68112,30156,60,37896
SPHINCS+-Haraka-256s-simple,verify,2333246,36848,34724,84,2040
SPHINCS+-SHA256-128f-robust,keygen,2352486,9936,336,56,9544
SPHINCS+-SHA256-128f-robust,sign,2394905,29488,17524,84,11880
SPHINCS+-SHA256-128f-robust,verify,2332554,24048,21924,84,2040
SPHINCS+-SHA256-128f-simple,keygen,2345234,8080,336,56,7688
SPHINCS+-SHA256-128f-simple,sign,2388464,27632,17524,84,10024
SPHINCS+-SHA256-128f-simple,verify,2332746,24048,21924,84,2040
SPHINCS+-SHA256-128s-robust,keygen,2352866,10160,336,56,9768
SPHINCS+-SHA256-128s-robust,sign,2391783,21344,8292,84,12968
SPHINCS+-SHA256-128s-robust,verify,2332934,14816,12692,84,2040
SPHINCS+-SHA256-128s-simple,keygen,2345616,8304,336,56,7912
SPHINCS+-SHA256-128s-simple,sign,2385344,19488,8292,84,11112
SPHINCS+-SHA256-128s-simple,verify,2333128,14816,12692,84,2040
SPHINCS+-SHA256-192f-robust,keygen,2353414,11072,384,56,10632
SPHINCS+-SHA256-192f-robust,sign,2397014,50416,36148,84,14184
SPHINCS+-SHA256-192f-robust,verify,2333326,42672,40548,84,2040
SPHINCS+-SHA256-192f-simple,keygen,2346081,9024,384,56,8584
SPHINCS+-SHA256-192f-simple,sign,2390492,48400,36148,84,12168
SPHINCS+-SHA256-192f-simple,verify,2333510,42672,40548,84,2040
SPHINCS+-SHA256-192s-robust,keygen,2353800,11392,384,56,10952
SPHINCS+-SHA256-192s-robust,sign,2398264,32832,16708,84,16040
SPHINCS+-SHA256-192s-robust,verify,2333712,23232,21108,84,2040
SPHINCS+-SHA256-192s-simple,keygen,2346469,9376,384,56,8936
SPHINCS+-SHA256-192s-simple,sign,2391744,30784,16708,84,13992
SPHINCS+-SHA256-192s-simple,verify,2333898,23232,21108,84,2040
SPHINCS+-SHA256-256f-robust,keygen,2355128,12528,432,56,12040
SPHINCS+-SHA256-256f-robust,sign,2402498,66928,50388,84,16456
SPHINCS+-SHA256-256f-robust,verify,2376718,57632,50556,108,6968
SPHINCS+-SHA256-256f-simple,keygen,2346909,10288,432,56,9800
SPHINCS+-SHA256-256f-simple,sign,2395090,64688,50388,84,14216
SPHINCS+-SHA256-256f-simple,verify,4266087,58192,50556,108,7528
SPHINCS+-SHA256-256s-robust,keygen,2355508,12816,432,56,12328
SPHINCS+-SHA256-256s-robust,sign,2402780,48880,30324,84,18472
SPHINCS+-SHA256-256s-robust,verify,12134055,37808,30492,108,7208
SPHINCS+-SHA256-256s-simple,keygen,2347291,10544,432,56,10056
SPHINCS+-SHA256-256s-simple,sign,2395374,46640,30324,84,16232
SPHINCS+-SHA256-256s-simple,verify,5892344,37808,30492,108,7208
SPHINCS+-SHAKE256-128f-robust,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-128f-robust,sign,2338996,40232,21924,84,18224
SPHINCS+-SHAKE256-128f-robust,verify,2333904,24048,21924,84,2040
SPHINCS+-SHAKE256-128f-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-128f-simple,sign,2339216,40232,21924,84,18224
SPHINCS+-SHAKE256-128f-simple,verify,2334124,24048,21924,84,2040
SPHINCS+-SHAKE256-128s-robust,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-128s-robust,sign,2367207,22088,8956,100,13032
SPHINCS+-SHAKE256-128s-robust,verify,2334354,14816,12692,84,2040
SPHINCS+-SHAKE256-128s-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-128s-simple,sign,2367445,22088,8956,100,13032
SPHINCS+-SHAKE256-128s-simple,verify,2334592,14816,12692,84,2040
SPHINCS+-SHAKE256-192f-robust,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-192f-robust,sign,2370225,78568,36812,84,41672
SPHINCS+-SHAKE256-192f-robust,verify,2334736,42672,40548,84,2040
SPHINCS+-SHAKE256-192f-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-192f-simple,sign,2370427,78568,36812,84,41672
SPHINCS+-SHAKE256-192f-simple,verify,2334938,42672,40548,84,2040
SPHINCS+-SHAKE256-192s-robust,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-192s-robust,sign,2371493,40424,17372,100,22952
SPHINCS+-SHAKE256-192s-robust,verify,2335118,23232,21108,84,2040
SPHINCS+-SHAKE256-192s-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-192s-simple,sign,2371647,40424,17372,100,22952
SPHINCS+-SHAKE256-192s-simple,verify,2335272,23232,21108,84,2040
SPHINCS+-SHAKE256-256f-robust,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-256f-robust,sign,2379972,108552,51052,84,57416
SPHINCS+-SHAKE256-256f-robust,verify,2335470,56912,54788,84,2040
SPHINCS+-SHAKE256-256f-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-256f-simple,sign,2380318,108392,51052,84,57256
SPHINCS+-SHAKE256-256f-simple,verify,2335690,56912,54788,84,2040
SPHINCS+-SHAKE256-256s-robust,keygen,2351924,7480,1096,72,6312
SPHINCS+-SHAKE256-256s-robust,sign,2373182,68968,30988,84,37896
SPHINCS+-SHAKE256-256s-robust,verify,2335928,36848,34724,84,2040
SPHINCS+-SHAKE256-256s-simple,keygen,28538,7400,0,0,7400
SPHINCS+-SHAKE256-256s-simple,sign,2373419,68968,30988,84,37896
SPHINCS+-SHAKE256-256s-simple,verify,2336165,36848,34724,84,2040
