Algorithm,Operation,intits,maxBytes,maxHeap,extHeap,maxStack
HQC-192,decaps,3821180,140872,18318,82,122472
HQC-256,keygen,2973419,163744,14610,38,149096
HQC-256,encaps,3314879,222464,29143,65,193256
HQC-256,decaps,5180378,252040,29207,73,222760
Kyber512,keygen,2321936,14352,7080,48,7224
Kyber512,encaps,2359058,15944,4144,80,11720
Kyber512,decaps,2343619,16784,4176,88,12520
Kyber768,keygen,2322086,19600,8232,48,11320
Kyber768,encaps,2367796,22056,5616,80,16360
Kyber768,decaps,2345306,23216,5648,88,17480
Kyber1024,keygen,2322288,25872,9384,48,16440
Kyber1024,encaps,2376624,29352,7248,80,22024
Kyber1024,decaps,2347260,30992,7280,88,23624
Kyber512-90s,keygen,2322380,14544,7080,48,7416
Kyber512-90s,encaps,2374628,14424,3568,48,10808
Kyber512-90s,decaps,2350590,15232,3600,56,11576
Kyber768-90s,keygen,2322529,19792,8232,48,11512
Kyber768-90s,encaps,2394666,20440,5040,48,15352
Kyber768-90s,decaps,2361151,21568,5072,56,16440
Kyber1024-90s,keygen,2322773,26064,9384,48,16632
Kyber1024-90s,encaps,2418476,27704,6672,48,20984
Kyber1024-90s,decaps,2375682,29344,6704,56,22584
sntrup761,keygen,5327031,26736,3001,47,23688
sntrup761,encaps,2390078,27120,4072,64,22984
sntrup761,decaps,2407536,29176,4104,72,25000
FrodoKEM-640-AES,keygen,5045481,72904,29760,32,43112
FrodoKEM-640-AES,encaps,5894679,123688,39496,56,84136
FrodoKEM-640-AES,decaps,6394132,144384,39512,64,104808
FrodoKEM-640-SHAKE,keygen,3347763,68424,30416,64,37944
FrodoKEM-640-SHAKE,encaps,3529370,99896,40152,72,59672
FrodoKEM-640-SHAKE,decaps,4023093,119512,40168,96,79248
FrodoKEM-976-AES,keygen,7026040,111896,47184,32,64680
FrodoKEM-976-AES,encaps,3483331,189152,62776,48,126328
FrodoKEM-976-AES,decaps,3985227,220648,62800,64,157784
FrodoKEM-976-SHAKE,keygen,3132814,104680,47840,48,56792
FrodoKEM-976-SHAKE,encaps,3468968,153264,63608,72,89584
FrodoKEM-976-SHAKE,decaps,3970864,184760,63632,88,121040
FrodoKEM-1344-AES,keygen,10733522,153128,64864,32,88232
FrodoKEM-1344-AES,encaps,3874506,259792,86352,40,173400
FrodoKEM-1344-AES,decaps,4560120,303096,86384,48,216664
FrodoKEM-1344-SHAKE,keygen,3397105,143016,65520,64,77432
FrodoKEM-1344-SHAKE,encaps,3868810,211032,87184,80,123768
FrodoKEM-1344-SHAKE,decaps,4548594,252184,86384,48,165752
Dilithium2,keypair,2319506,29136,8480,56,20600
Dilithium2,sign,2354742,56608,7488,120,49000
Dilithium2,verify,2382918,29000,7264,96,21640
Dilithium3,keypair,2319707,36368,10592,56,25720
Dilithium3,sign,2360019,89440,10473,111,78856
Dilithium3,verify,2400217,35080,10249,87,24744
Dilithium5,keypair,2319909,46064,12096,56,33912
Dilithium5,sign,2365269,125280,17015,121,108144
Dilithium5,verify,2419557,44296,13055,97,31144
Dilithium2-AES,keypair,2319995,25104,8480,56,16568
Dilithium2-AES,sign,2348502,55936,11224,120,44592
Dilithium2-AES,verify,2456432,21032,6688,80,14264
Dilithium3-AES,keypair,2320219,31312,10592,56,20664
Dilithium3-AES,sign,2353777,83488,14209,111,69168
Dilithium3-AES,verify,2525291,26056,9673,71,16312
Dilithium5-AES,keypair,2320431,38960,12096,56,26808
Dilithium5-AES,sign,2365793,125216,17015,121,108080
Dilithium5-AES,verify,2328279,32960,12223,73,20664
Falcon-512,keypair,2320358,25840,6818,86,18936
Falcon-512,sign,2775952,48680,7584,120,40976
Falcon-512,verify,2322038,9744,7584,120,2040
Falcon-1024,keypair,2320542,44656,8738,86,35832
Falcon-1024,sign,3268170,91144,10118,114,80912
Falcon-1024,verify,3155658,16056,5774,114,10168
SPHINCS+-Haraka-128f-robust,keypair,2320412,8288,4736,56,3496
SPHINCS+-Haraka-128f-robust,sign,2332326,41512,21924,84,19504
SPHINCS+-Haraka-128f-robust,verify,2321990,24096,21924,84,2088
SPHINCS+-Haraka-128f-simple,keypair,2320596,8288,4736,56,3496
SPHINCS+-Haraka-128f-simple,sign,2332510,41512,21924,84,19504
SPHINCS+-Haraka-128f-simple,verify,2322174,24096,21924,84,2088
SPHINCS+-Haraka-128s-robust,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-128s-robust,sign,2332712,23048,12692,84,10272
SPHINCS+-Haraka-128s-robust,verify,2322376,14864,12692,84,2088
SPHINCS+-Haraka-128s-simple,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-128s-simple,sign,2332898,23048,12692,84,10272
SPHINCS+-Haraka-128s-simple,verify,2322562,14864,12692,84,2088
SPHINCS+-Haraka-192f-robust,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-192f-robust,sign,2333134,78792,40548,84,38160
SPHINCS+-Haraka-192f-robust,verify,2322772,42720,40548,84,2088
SPHINCS+-Haraka-192f-simple,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-192f-simple,sign,2333326,78792,40548,84,38160
SPHINCS+-Haraka-192f-simple,verify,2322964,42720,40548,84,2088
SPHINCS+-Haraka-192s-robust,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-192s-robust,sign,2333514,39896,21108,84,18704
SPHINCS+-Haraka-192s-robust,verify,2323152,23280,21108,84,2088
SPHINCS+-Haraka-192s-simple,keypair,19281,7400,0,0,7400
SPHINCS+-Haraka-192s-simple,sign,2333708,39896,21108,84,18704
SPHINCS+-Haraka-192s-simple,verify,2323346,23280,21108,84,2088
SPHINCS+-Haraka-256f-robust,keypair,2862803,7552,264,32,7256
SPHINCS+-Haraka-256f-robust,sign,2334094,107256,54788,84,52384
SPHINCS+-Haraka-256f-robust,verify,2323544,56960,54788,84,2088
SPHINCS+-Haraka-256f-simple,keypair,2811314,7552,264,32,7256
SPHINCS+-Haraka-256f-simple,sign,2334286,107256,54788,84,52384
SPHINCS+-Haraka-256f-simple,verify,2323736,56960,54788,84,2088
SPHINCS+-Haraka-256s-robust,keypair,2863177,7824,264,32,7528
SPHINCS+-Haraka-256s-robust,sign,2354752,68864,30156,60,38648
SPHINCS+-Haraka-256s-robust,verify,2323918,36896,34724,84,2088
SPHINCS+-Haraka-256s-simple,keypair,2811704,7824,264,32,7528
SPHINCS+-Haraka-256s-simple,sign,2346396,68112,30156,60,37896
SPHINCS+-Haraka-256s-simple,verify,2324126,36896,34724,84,2088
SPHINCS+-SHA256-128f-robust,keypair,2343375,9920,336,56,9528
SPHINCS+-SHA256-128f-robust,sign,2385776,29504,17524,84,11896
SPHINCS+-SHA256-128f-robust,verify,2323434,24096,21924,84,2088
SPHINCS+-SHA256-128f-simple,keypair,2336123,8064,336,56,7672
SPHINCS+-SHA256-128f-simple,sign,2379335,27648,17524,84,10040
SPHINCS+-SHA256-128f-simple,verify,2323626,24096,21924,84,2088
SPHINCS+-SHA256-128s-robust,keypair,2343755,10144,336,56,9752
SPHINCS+-SHA256-128s-robust,sign,2382654,21360,8292,84,12984
SPHINCS+-SHA256-128s-robust,verify,2323814,14864,12692,84,2088
SPHINCS+-SHA256-128s-simple,keypair,2336505,8288,336,56,7896
SPHINCS+-SHA256-128s-simple,sign,2376215,19504,8292,84,11128
SPHINCS+-SHA256-128s-simple,verify,2324008,14864,12692,84,2088
SPHINCS+-SHA256-192f-robust,keypair,2344303,11056,384,56,10616
SPHINCS+-SHA256-192f-robust,sign,2387885,50432,36148,84,14200
SPHINCS+-SHA256-192f-robust,verify,2324206,42720,40548,84,2088
SPHINCS+-SHA256-192f-simple,keypair,2336970,9008,384,56,8568
SPHINCS+-SHA256-192f-simple,sign,2381363,48416,36148,84,12184
SPHINCS+-SHA256-192f-simple,verify,2324390,42720,40548,84,2088
SPHINCS+-SHA256-192s-robust,keypair,2344689,11376,384,56,10936
SPHINCS+-SHA256-192s-robust,sign,2389135,32848,16708,84,16056
SPHINCS+-SHA256-192s-robust,verify,2324592,23280,21108,84,2088
SPHINCS+-SHA256-192s-simple,keypair,2337358,9360,384,56,8920
SPHINCS+-SHA256-192s-simple,sign,2382615,30800,16708,84,14008
SPHINCS+-SHA256-192s-simple,verify,2324778,23280,21108,84,2088
SPHINCS+-SHA256-256f-robust,keypair,2346017,12544,432,56,12056
SPHINCS+-SHA256-256f-robust,sign,2393369,66944,50388,84,16472
SPHINCS+-SHA256-256f-robust,verify,7737293,58624,50556,108,7960
SPHINCS+-SHA256-256f-simple,keypair,2337798,10304,432,56,9816
SPHINCS+-SHA256-256f-simple,sign,2385961,64704,50388,84,14232
SPHINCS+-SHA256-256f-simple,verify,2362334,57552,50556,108,6888
SPHINCS+-SHA256-256s-robust,keypair,2346397,12832,432,56,12344
SPHINCS+-SHA256-256s-robust,sign,2393651,48896,30324,84,18488
SPHINCS+-SHA256-256s-robust,verify,7510303,37536,30492,108,6936
SPHINCS+-SHA256-256s-simple,keypair,2338180,10560,432,56,10072
SPHINCS+-SHA256-256s-simple,sign,2386245,46656,30324,84,16248
SPHINCS+-SHA256-256s-simple,verify,4170257,37536,30492,108,6936
SPHINCS+-SHAKE256-128f-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-128f-robust,sign,2329913,40232,21924,84,18224
SPHINCS+-SHAKE256-128f-robust,verify,2324830,24096,21924,84,2088
SPHINCS+-SHAKE256-128f-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-128f-simple,sign,2330105,40232,21924,84,18224
SPHINCS+-SHAKE256-128f-simple,verify,2325022,24096,21924,84,2088
SPHINCS+-SHAKE256-128s-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-128s-robust,sign,2358096,22072,8956,100,13016
SPHINCS+-SHAKE256-128s-robust,verify,2325252,14864,12692,84,2088
SPHINCS+-SHAKE256-128s-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-128s-simple,sign,2358334,22072,8956,100,13016
SPHINCS+-SHAKE256-128s-simple,verify,2325490,14864,12692,84,2088
SPHINCS+-SHAKE256-192f-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-192f-robust,sign,2361114,78584,36812,84,41688
SPHINCS+-SHAKE256-192f-robust,verify,2325634,42720,40548,84,2088
SPHINCS+-SHAKE256-192f-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-192f-simple,sign,2361286,78584,36812,84,41688
SPHINCS+-SHAKE256-192f-simple,verify,2325806,42720,40548,84,2088
SPHINCS+-SHAKE256-192s-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-192s-robust,sign,2362372,40440,17372,100,22968
SPHINCS+-SHAKE256-192s-robust,verify,2326006,23280,21108,84,2088
SPHINCS+-SHAKE256-192s-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-192s-simple,sign,2362582,40440,17372,100,22968
SPHINCS+-SHAKE256-192s-simple,verify,2326216,23280,21108,84,2088
SPHINCS+-SHAKE256-256f-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-256f-robust,sign,2363640,108216,51052,84,57080
SPHINCS+-SHAKE256-256f-robust,verify,2326414,56960,54788,84,2088
SPHINCS+-SHAKE256-256f-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-256f-simple,sign,2363832,108216,51052,84,57080
SPHINCS+-SHAKE256-256f-simple,verify,2326606,56960,54788,84,2088
SPHINCS+-SHAKE256-256s-robust,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-256s-robust,sign,2364089,68952,30988,84,37880
SPHINCS+-SHAKE256-256s-robust,verify,2326844,36896,34724,84,2088
SPHINCS+-SHAKE256-256s-simple,keypair,19281,7400,0,0,7400
SPHINCS+-SHAKE256-256s-simple,sign,2364326,68952,30988,84,37880
SPHINCS+-SHAKE256-256s-simple,verify,2327081,36896,34724,84,2088
