Algorithm,Operation,Iterations,Total time (s),Time (us): mean,pop. stdev,CPU cycles: mean,pop. stdev.1
SPHINCS+-SHA256-128s-robust,sign,9.0,3.3568000000000002,372963.14813333325,243.0952,1118901876.2666667,729405.6
SPHINCS+-SHA256-128s-robust,verify,2430.6,3.0003999999999995,1236.4462666666666,13.742866666666668,3709320.6666666665,41214.13333333333
SPHINCS+-SHA256-128s-simple,keypair,114.0,3.0240666666666667,26527.719399999998,54.1532,79584002.33333333,162454.2
SPHINCS+-SHA256-128s-simple,sign,15.0,3.0307999999999997,202053.8578,156.8192,606168204.6,470459.2
SPHINCS+-SHA256-128s-simple,verify,4611.266666666666,3.000266666666666,651.578,10.804866666666666,1954697.2,32394.733333333334
SPHINCS+-SHA256-192f-robust,keypair,2608.4666666666667,3.000466666666666,1150.2851999999998,13.368666666666668,3450839.0,40083.46666666667
SPHINCS+-SHA256-192f-robust,sign,86.0,3.0262666666666656,35187.86586666667,100.72493333333333,105564706.13333334,302195.4
SPHINCS+-SHA256-192f-robust,verify,552.4,3.002666666666667,5436.196533333333,19.911999999999995,16308710.866666667,59725.53333333333
SPHINCS+-SHA256-192f-simple,keypair,5029.866666666667,3.000133333333333,596.493,10.367533333333334,1789444.0666666667,31076.333333333332
SPHINCS+-SHA256-192f-simple,sign,160.0,3.0021333333333335,18763.102533333335,58.60393333333333,56289845.666666664,175843.73333333334
SPHINCS+-SHA256-192f-simple,verify,1093.8666666666666,3.0011333333333337,2743.955733333334,15.817866666666667,8231916.533333333,47423.46666666667
SPHINCS+-SHA256-192s-robust,keypair,41.86666666666667,3.0623333333333336,73141.84213333331,97.65953333333333,219427913.46666667,292998.93333333335
SPHINCS+-SHA256-192s-robust,sign,5.0,3.5298,705966.1199999999,264.76933333333335,2117922071.6666667,794320.9333333333
SPHINCS+-SHA256-192s-robust,verify,1563.0666666666666,3.001133333333333,1920.7956666666666,15.370133333333332,5762392.866666666,46094.73333333333
SPHINCS+-SHA256-192s-simple,keypair,76.0,3.0134666666666665,39650.40786666667,65.32006666666668,118952483.33333333,195940.66666666666
SPHINCS+-SHA256-192s-simple,sign,8.0,3.1679999999999997,395989.14166666666,241.81633333333332,1187980597.0666666,725442.3333333334
SPHINCS+-SHA256-192s-simple,verify,3048.4,3.0005999999999995,985.0230666666668,12.758666666666667,2955054.0,38258.46666666667
SPHINCS+-SHA256-256f-robust,keypair,566.0,3.0023333333333335,5304.418133333334,19.302666666666664,15913367.066666666,57905.13333333333
SPHINCS+-SHA256-256f-robust,sign,27.0,3.0257999999999994,112067.32586666667,158.08626666666666,336205636.46666664,474230.13333333336
SPHINCS+-SHA256-256f-robust,verify,432.73333333333335,3.0044,6943.6433333333325,21.844066666666667,20831085.466666665,65534.666666666664
SPHINCS+-SHA256-256f-simple,keypair,1969.6,3.0005333333333337,1523.462,14.635266666666666,4570377.066666666,43880.333333333336
SPHINCS+-SHA256-256f-simple,sign,87.0,3.012866666666667,34630.53106666666,81.2392,103892664.13333334,243761.06666666668
SPHINCS+-SHA256-256f-simple,verify,1079.4666666666667,3.0014666666666665,2781.271933333333,15.620799999999997,8343841.8,46834.066666666666
SPHINCS+-SHA256-256s-robust,keypair,35.0,3.044333333333333,86980.7962,106.74773333333333,260945231.4,320251.6
SPHINCS+-SHA256-256s-robust,sign,3.0,3.0279999999999996,1009328.9556666665,219.4719333333333,3028020873.266667,658482.6
SPHINCS+-SHA256-256s-robust,verify,836.7333333333333,3.0017333333333336,3588.7003333333337,13.438600000000001,10766153.0,40289.13333333333
SPHINCS+-SHA256-256s-simple,keypair,115.0,3.0016666666666665,26102.37273333333,52.43733333333334,78307933.46666667,157313.2
SPHINCS+-SHA256-256s-simple,sign,10.0,3.292333333333333,329230.56666666665,220.14233333333337,987702594.0666667,660422.0
SPHINCS+-SHA256-256s-simple,verify,2074.733333333333,3.000266666666666,1446.9856,14.323266666666665,4340942.066666666,42957.26666666667
SPHINCS+-SHAKE256-128f-robust,keypair,1926.4,3.000533333333333,1558.3194666666668,14.765266666666665,4674945.733333333,44288.066666666666
SPHINCS+-SHAKE256-128f-robust,sign,74.46666666666667,3.0251333333333337,40640.056066666664,125.53053333333334,121921451.66666667,376576.73333333334
SPHINCS+-SHAKE256-128f-robust,verify,675.1333333333333,3.001933333333333,4451.002733333333,15.49,13353106.0,46447.46666666667
SPHINCS+-SHAKE256-128f-simple,keypair,3448.266666666667,3.000333333333333,870.6253333333333,11.944999999999997,2611848.3333333335,35797.2
SPHINCS+-SHAKE256-128f-simple,sign,131.13333333333333,3.01,22969.424266666665,71.55453333333334,68908940.53333333,214694.6
SPHINCS+-SHAKE256-128f-simple,verify,1301.4666666666667,3.001133333333333,2308.041866666667,15.660799999999998,6924150.8,46941.4
SPHINCS+-SHAKE256-128s-robust,keypair,31.8,3.033466666666667,95416.01913333334,110.37526666666668,286251220.6666667,331085.2
SPHINCS+-SHAKE256-128s-robust,sign,4.8,3.473066666666667,724775.4933333334,252.75546666666665,2174350793.866667,758172.2
SPHINCS+-SHAKE256-128s-robust,verify,2035.5333333333333,3.000666666666666,1475.8213333333333,14.526466666666668,4427453.733333333,43564.53333333333
SPHINCS+-SHAKE256-128s-simple,keypair,54.4,3.033533333333333,55788.63993333335,81.66446666666667,167367719.6,244998.4
SPHINCS+-SHAKE256-128s-simple,sign,7.8,3.341666666666667,428868.36306666664,232.71913333333336,1286619480.6,698254.4666666667
SPHINCS+-SHAKE256-128s-simple,verify,3844.0,3.0000666666666667,781.7948666666667,11.810399999999998,2345352.6,35408.066666666666
SPHINCS+-SHAKE256-192f-robust,keypair,1348.4,3.0011999999999994,2226.4052666666666,15.7244,6679222.466666667,47145.4
SPHINCS+-SHAKE256-192f-robust,sign,47.6,3.005333333333333,63157.53953333334,130.92093333333335,189474643.86666667,392788.6
SPHINCS+-SHAKE256-192f-robust,verify,474.8,3.002866666666667,6331.589133333334,21.41626666666667,18994919.866666667,64233.666666666664
SPHINCS+-SHAKE256-192f-simple,keypair,2460.6,3.0006,1219.786,13.756733333333333,3659337.8,41257.6
SPHINCS+-SHAKE256-192f-simple,sign,85.4,3.0089333333333337,35242.66646666666,80.32873333333333,105729097.93333334,240988.53333333333
SPHINCS+-SHAKE256-192f-simple,verify,919.9333333333333,3.0018000000000002,3266.446066666667,15.392733333333332,9799384.066666666,46137.13333333333
SPHINCS+-SHAKE256-192s-robust,keypair,21.2,3.131866666666666,147783.57379999998,137.44146666666666,443355638.8666667,412310.6666666667
SPHINCS+-SHAKE256-192s-robust,sign,3.0,4.004266666666667,1334726.511,300.43559999999997,4004224329.133333,901219.9333333333
SPHINCS+-SHAKE256-192s-robust,verify,1348.2666666666667,3.001333333333333,2228.8334666666674,15.835266666666667,6686521.066666666,47501.13333333333
SPHINCS+-SHAKE256-192s-simple,keypair,36.4,3.0311333333333335,83307.68153333334,118.26666666666668,249925768.66666666,354826.86666666664
SPHINCS+-SHAKE256-192s-simple,sign,4.2,3.236533333333334,772023.6166666667,286.15146666666664,2316096689.266667,858140.8
SPHINCS+-SHAKE256-192s-simple,verify,2567.6,3.0006666666666666,1170.1512666666667,13.6292,3510443.2,40863.333333333336
SPHINCS+-SHAKE256-256f-robust,keypair,504.0,3.0039333333333342,5961.707133333333,20.801133333333333,17885256.866666667,62370.0
SPHINCS+-SHAKE256-256f-robust,sign,24.2,3.007,124294.60339999999,170.8124,372887804.53333336,512392.5333333333
SPHINCS+-SHAKE256-256f-robust,verify,455.53333333333336,3.003333333333333,6599.512066666668,21.5068,19798709.8,64484.13333333333
SPHINCS+-SHAKE256-256f-simple,keypair,858.2,3.0015333333333336,3498.6838000000002,14.016466666666664,10496077.866666667,42027.4
SPHINCS+-SHAKE256-256f-simple,sign,40.4,3.0081333333333338,74484.22760000001,111.98906666666666,223455085.2,335955.93333333335
SPHINCS+-SHAKE256-256f-simple,verify,842.8666666666667,3.001466666666667,3563.1904666666665,13.578066666666667,10689623.866666667,40717.8
SPHINCS+-SHAKE256-256s-robust,keypair,31.4,3.059066666666667,97474.03153333331,114.71946666666668,292425299.46666664,344135.6
SPHINCS+-SHAKE256-256s-robust,sign,3.0,3.4313333333333333,1143746.5777333335,349.12353333333334,3431278065.4,1047463.5333333333
SPHINCS+-SHAKE256-256s-robust,verify,899.2666666666667,3.0020000000000002,3340.693533333333,14.376133333333332,10022133.266666668,43102.13333333333
SPHINCS+-SHAKE256-256s-simple,keypair,54.6,3.0276666666666663,55475.25486666666,85.51199999999999,166427528.86666667,256507.73333333334
SPHINCS+-SHAKE256-256s-simple,sign,5.0,3.394733333333334,678959.2666666667,317.28619999999995,2036900578.8,951780.0666666667
SPHINCS+-SHAKE256-256s-simple,verify,1727.6666666666667,3.001,1739.5428,14.862733333333333,5218629.266666667,44594.8
Dilithium2,keypair,162745.46666666667,3.0,19.64533333333333,1.611433333333333,58867.666666666664,4615.833333333333
Dilithium2,sign,57320.1,3.0,53.74446666666665,31.554299999999998,161151.5,94654.66666666667
Dilithium2,verify,166212.03333333333,3.0,18.822566666666663,1.5428,56414.2,4458.033333333334
Dilithium3,keypair,103364.3,3.0,31.800433333333334,2.2024666666666666,95338.66666666667,6484.233333333334
Dilithium3,sign,37150.63333333333,3.0,84.29693333333333,49.94503333333332,252822.86666666667,149829.96666666667
Dilithium3,verify,106476.56666666667,3.0,30.280333333333335,2.1360000000000006,90789.7,6320.933333333333
Dilithium5,keypair,66913.13333333333,3.0,49.807366666666674,2.8847333333333336,149346.96666666667,8572.966666666667
Dilithium5,sign,30510.966666666667,3.0,103.05006666666665,49.588433333333334,309077.6,148759.3
Dilithium5,verify,68007.76666666666,3.0,47.866099999999996,2.8285999999999993,143532.06666666668,8403.733333333334
Dilithium2-AES,keypair,203159.33333333334,3.0,14.766866666666669,1.3094666666666663,44236.333333333336,3673.3333333333335
Dilithium2-AES,sign,66589.2,3.0,45.054,27.183799999999998,135084.0,81539.86666666667
Dilithium2-AES,verify,199896.66666666666,3.0,15.008066666666663,1.292,44975.53333333333,3744.6
Dilithium3-AES,keypair,133906.46666666667,3.0,22.403933333333335,1.7633333333333332,67153.6,5139.933333333333
Dilithium3-AES,sign,44765.6,3.0,67.01766666666667,41.525999999999996,200989.06666666668,124572.86666666667
Dilithium3-AES,verify,134548.86666666667,3.0,22.296933333333335,1.7615333333333334,66843.46666666666,5191.733333333334
Dilithium5-AES,keypair,88055.86666666667,3.0,34.06946666666667,2.3215999999999997,102143.2,6872.733333333334
Dilithium5-AES,sign,37041.933333333334,3.0,80.99166666666665,41.77446666666667,242910.33333333334,125316.26666666666
Dilithium5-AES,verify,87051.06666666667,3.0,34.46273333333333,2.3593333333333333,103339.86666666667,6973.266666666666
Falcon-512,keypair,484.06666666666666,3.003866666666667,6206.274666666666,1460.9142666666667,18618911.666666668,4382793.6
Falcon-512,sign,12746.533333333333,3.0,235.37039999999996,6.982466666666667,706064.6666666666,20906.666666666668
Falcon-512,verify,69155.26666666666,3.0,43.38093333333333,2.7177333333333333,130079.73333333334,8106.866666666667
Falcon-1024,keypair,163.0,3.0103999999999997,18472.366400000003,4365.389266666667,55417589.13333333,13096273.466666667
Falcon-1024,sign,6361.933333333333,3.0,471.5890666666666,26.925999999999995,1414728.7333333334,80768.86666666667
Falcon-1024,verify,34132.066666666666,3.0,87.89593333333333,4.0679333333333325,263620.26666666666,12130.466666666667
SPHINCS+-Haraka-128f-robust,keypair,13743.333333333334,3.0,218.29733333333334,6.402733333333334,654831.7333333333,19176.133333333335
SPHINCS+-Haraka-128f-robust,sign,541.0,3.0027333333333335,5550.4494,21.72993333333333,16651453.066666666,65221.86666666667
SPHINCS+-Haraka-128f-robust,verify,7597.133333333333,3.0,395.0216666666667,8.559733333333334,1185016.8,25646.333333333332
SPHINCS+-Haraka-128f-simple,keypair,13731.4,3.0,218.48513333333332,6.484733333333333,655394.1333333333,19416.466666666667
SPHINCS+-Haraka-128f-simple,sign,553.9333333333333,3.0018666666666665,5419.379466666666,21.23706666666667,16258228.733333332,63711.066666666666
SPHINCS+-Haraka-128f-simple,verify,9969.866666666667,3.0,301.02593333333334,7.4563999999999995,903028.9333333333,22334.133333333335
SPHINCS+-Haraka-128s-robust,keypair,185.0,3.010866666666667,16275.3224,35.503533333333344,48826430.93333333,106507.66666666667
SPHINCS+-Haraka-128s-robust,sign,24.0,3.079533333333333,128315.71386666667,132.06193333333334,384951328.53333336,396251.2
SPHINCS+-Haraka-128s-robust,verify,20417.666666666668,3.0,147.01693333333333,5.2794,440997.26666666666,15784.266666666666
SPHINCS+-Haraka-128s-simple,keypair,221.8,3.009866666666666,13569.93613333333,42.2036,40710166.8,126608.4
SPHINCS+-Haraka-128s-simple,sign,29.0,3.0798,106203.22059999999,162.11440000000002,318613097.1333333,486300.4
SPHINCS+-Haraka-128s-simple,verify,27184.466666666667,3.0,110.4708,4.5984,331356.13333333336,13735.333333333334
SPHINCS+-Haraka-192f-robust,keypair,8643.333333333334,3.0,347.11006666666657,8.062733333333334,1041277.9333333333,24160.066666666666
SPHINCS+-Haraka-192f-robust,sign,295.0,3.004400000000001,10183.989533333332,28.836,30552233.4,86502.33333333333
SPHINCS+-Haraka-192f-robust,verify,4861.066666666667,3.0001999999999995,617.3159999999999,10.506266666666667,1851893.1333333333,31487.8
SPHINCS+-Haraka-192f-simple,keypair,8007.333333333333,3.0,374.6828666666667,8.4426,1123990.3333333333,25303.2
SPHINCS+-Haraka-192f-simple,sign,286.0,3.0038666666666667,10502.618933333333,29.120066666666673,31508121.333333332,87375.2
SPHINCS+-Haraka-192f-simple,verify,6096.2,3.0,492.2316666666666,9.413333333333332,1476644.8666666667,28201.8
SPHINCS+-Haraka-192s-robust,keypair,122.0,3.0111333333333334,24681.79233333333,57.35686666666667,74046138.6,172047.93333333332
SPHINCS+-Haraka-192s-robust,sign,12.0,3.0283333333333333,252367.98880000002,194.68566666666666,757112318.6,584148.4666666667
SPHINCS+-Haraka-192s-robust,verify,12927.133333333333,3.0,232.1917333333333,6.634266666666666,696517.7333333333,19866.933333333334
SPHINCS+-Haraka-192s-simple,keypair,157.0,3.0112666666666663,19179.820400000004,45.070133333333345,57540042.93333333,135208.13333333333
SPHINCS+-Haraka-192s-simple,sign,16.0,3.0276666666666667,189225.82093333334,160.73733333333337,567683728.2,482274.6
SPHINCS+-Haraka-192s-simple,verify,19110.533333333333,3.0,157.02666666666667,5.492466666666667,471020.73333333334,16430.0
SPHINCS+-Haraka-256f-robust,keypair,3289.4,3.0004,912.1508666666667,12.555,2736424.6,37646.2
SPHINCS+-Haraka-256f-robust,sign,146.0,3.0064666666666664,20592.0694,46.962733333333325,61776788.733333334,140891.93333333332
SPHINCS+-Haraka-256f-robust,verify,4805.6,3.0000666666666667,624.4082,10.553266666666667,1873171.9333333333,31585.533333333333
SPHINCS+-Haraka-256f-simple,keypair,4294.266666666666,3.0003999999999995,698.6926666666666,16.542133333333332,2096027.2,49611.53333333333
SPHINCS+-Haraka-256f-simple,sign,198.0,3.0088,15196.111066666666,59.50586666666666,45588747.86666667,178515.06666666668
SPHINCS+-Haraka-256f-simple,verify,6937.466666666666,3.0,432.55166666666656,8.896733333333334,1297599.0,26651.666666666668
SPHINCS+-Haraka-256s-robust,keypair,212.0,3.0034,14167.35413333333,35.4228,42502471.46666667,106244.86666666667
SPHINCS+-Haraka-256s-robust,sign,15.0,3.041866666666667,202786.17333333337,180.13199999999998,608365289.2,540441.1333333333
SPHINCS+-Haraka-256s-robust,verify,9183.8,3.0,326.8402666666667,7.8434,980464.1333333333,23491.466666666667
SPHINCS+-Haraka-256s-simple,keypair,229.06666666666666,3.0031999999999996,13110.833066666666,77.33833333333334,39332866.2,232025.06666666668
SPHINCS+-Haraka-256s-simple,sign,17.0,3.059333333333333,179968.051,238.64433333333335,539910097.0666667,715913.1333333333
SPHINCS+-Haraka-256s-simple,verify,12745.4,3.0,235.46779999999998,6.751266666666667,706342.8666666667,20216.733333333334
SPHINCS+-SHA256-128f-robust,keypair,4007.866666666667,3.000333333333333,748.6284666666666,11.3864,2245856.2,34124.333333333336
SPHINCS+-SHA256-128f-robust,sign,144.06666666666666,3.002533333333333,20841.457133333333,90.71806666666667,62524956.733333334,272160.5333333333
SPHINCS+-SHA256-128f-robust,verify,846.8,3.0015333333333336,3546.8625333333334,13.566866666666666,10640651.2,40674.666666666664
SPHINCS+-SHA256-128f-simple,keypair,7218.866666666667,3.0,415.6112666666667,8.812999999999999,1246791.4,26402.0
SPHINCS+-SHA256-128f-simple,sign,259.0,3.0076666666666667,11612.783600000002,51.775,34838667.46666667,155278.53333333333
SPHINCS+-SHA256-128f-simple,verify,1615.7333333333333,3.000666666666666,1857.9165333333333,15.4426,5573749.533333333,46319.066666666666
SPHINCS+-SHA256-128s-robust,keypair,62.0,3.0427999999999997,49075.572133333335,70.2346,147228293.8,210714.33333333334
SPHINCS+-SHA256-128s-robust,sign,9.0,3.3568000000000002,372963.14813333325,243.0952,1118901876.2666667,729405.6
SPHINCS+-SHA256-128s-robust,verify,2430.6,3.0003999999999995,1236.4462666666666,13.742866666666668,3709320.6666666665,41214.13333333333
SPHINCS+-SHA256-128s-simple,keypair,114.0,3.0240666666666667,26527.719399999998,54.1532,79584002.33333333,162454.2
SPHINCS+-SHA256-128s-simple,sign,15.0,3.0307999999999997,202053.8578,156.8192,606168204.6,470459.2
SPHINCS+-SHA256-128s-simple,verify,4611.266666666666,3.000266666666666,651.578,10.804866666666666,1954697.2,32394.733333333334
SPHINCS+-SHA256-192f-robust,keypair,2608.4666666666667,3.000466666666666,1150.2851999999998,13.368666666666668,3450839.0,40083.46666666667
SPHINCS+-SHA256-192f-robust,sign,86.0,3.0262666666666656,35187.86586666667,100.72493333333333,105564706.13333334,302195.4
SPHINCS+-SHA256-192f-robust,verify,552.4,3.002666666666667,5436.196533333333,19.911999999999995,16308710.866666667,59725.53333333333
SPHINCS+-SHA256-192f-simple,keypair,5029.866666666667,3.000133333333333,596.493,10.367533333333334,1789444.0666666667,31076.333333333332
SPHINCS+-SHA256-192f-simple,sign,160.0,3.0021333333333335,18763.102533333335,58.60393333333333,56289845.666666664,175843.73333333334
SPHINCS+-SHA256-192f-simple,verify,1093.8666666666666,3.0011333333333337,2743.955733333334,15.817866666666667,8231916.533333333,47423.46666666667
SPHINCS+-SHA256-192s-robust,keypair,41.86666666666667,3.0623333333333336,73141.84213333331,97.65953333333333,219427913.46666667,292998.93333333335
SPHINCS+-SHA256-192s-robust,sign,5.0,3.5298,705966.1199999999,264.76933333333335,2117922071.6666667,794320.9333333333
SPHINCS+-SHA256-192s-robust,verify,1563.0666666666666,3.001133333333333,1920.7956666666666,15.370133333333332,5762392.866666666,46094.73333333333
SPHINCS+-SHA256-192s-simple,keypair,76.0,3.0134666666666665,39650.40786666667,65.32006666666668,118952483.33333333,195940.66666666666
SPHINCS+-SHA256-192s-simple,sign,8.0,3.1679999999999997,395989.14166666666,241.81633333333332,1187980597.0666666,725442.3333333334
SPHINCS+-SHA256-192s-simple,verify,3048.4,3.0005999999999995,985.0230666666668,12.758666666666667,2955054.0,38258.46666666667
SPHINCS+-SHA256-256f-robust,keypair,566.0,3.0023333333333335,5304.418133333334,19.302666666666664,15913367.066666666,57905.13333333333
SPHINCS+-SHA256-256f-robust,sign,27.0,3.0257999999999994,112067.32586666667,158.08626666666666,336205636.46666664,474230.13333333336
SPHINCS+-SHA256-256f-robust,verify,432.73333333333335,3.0044,6943.6433333333325,21.844066666666667,20831085.466666665,65534.666666666664
